node_id,name,jurisdiction,company_type,address,incorporation_date,inactivation_date,dorm_date,status,struck_off_date,country_codes,sourceID,valid_until,term,origin,valid_until_year,incorporation_date_form,incorporation_year,inactivation_date_form,inactivation_year,dorm_date_form,dorm_date_year,struck_off_date_form,struck_off_date_year,avg_officers,years_operative,tax_haven,avg_colombians,name_2,type,subtype
10133375,RIDPH INTERNATIONAL S.A.,BVI,NA,"SELECTIVE MANAGEMENT S.A. AVENUE DUMAS 20 GENEVE 1206, GENEVA SWITZERLAND",08-OCT-2007,NA,NA,Defaulted,30-APR-2015,CHE,Panama Papers,2015,OCHOA,Officer,2015-12-31,2007-10-07T22:00:00Z,2007,NA,NA,NA,NA,2015-04-29T22:00:00Z,2015,-0.5208729291320175,-0.2502559729796754,1,-0.1625561491524927,RIDPH INTERNATIONAL S.A.,B2BC,Referral Services
10195663,TROPA TEAM CORP.,BLZ,NA,ANA MARIA SERRANO BARONA DIAG 127 B NO. 72-26; KALATRABA; BOGOTA COLOMBIA,24-JUN-2015,NA,NA,Active,NA,COL,Panama Papers,2015,OCHOA,Officer,2015-12-31,2015-06-23T22:00:00Z,2015,NA,NA,NA,NA,NA,NA,1.0502054776412204,-1.046198537002665,0,9.895798345670851,TROPA TEAM CORP.,B2BC,Dealer
10209342,GARISSA DEVELOPMENT INC.,PMA,NA,DR. ANDRES MEDINA CARRERA 9 NO. 74-08 OF. 201 BOGOTA COLOMBIA,19-SEP-2013,NA,NA,Active,NA,COL,Panama Papers,2015,OCHOA,Officer,2015-12-31,2013-09-18T22:00:00Z,2013,NA,NA,NA,NA,NA,NA,-0.5208729291320175,-0.8472128959969176,1,1.513836266651398,GARISSA DEVELOPMENT INC.,B2BC,Contractor
10159563,DIMVERSIONES INVESTMENTS LTD,BVI,NA,ANA MARIA SERRANO BARONA DIAG 127 B NO. 72-26; KALATRABA; BOGOTA COLOMBIA,01-APR-2015,NA,NA,Active,NA,COL,Panama Papers,2015,OCHOA,Officer,2015-12-31,2015-03-31T22:00:00Z,2015,NA,NA,NA,NA,NA,NA,-0.5208729291320175,-1.046198537002665,1,1.513836266651398,DIMVERSIONES INVESTMENTS LTD,B2BC,Residential/Commercial
10115529,RED HOUSE CHINA LTD.,BVI,NA,OFFSHORER BUSINESS SERVICES (HK) LTD. UNIT 826; 8/F OCEAN CENTRE; HARBOUR CITY; 5 CANTON ROAD; TST KOWLOON; HONG KONG,26-MAY-2005,01-NOV-2006,NA,Defaulted,31-OCT-2006,HKG,Panama Papers,2015,OCHOA,Officer,2015-12-31,2005-05-25T22:00:00Z,2005,2006-10-31T23:00:00Z,2006,NA,NA,2006-10-30T23:00:00Z,2006,0.10755843357727765,-0.9467057164997913,1,-0.1625561491524927,RED HOUSE CHINA LTD.,B2BC,Dealer
10185535,GUARDIAN UNIVERSAL INC.,BAH,NA,BARRIOS  VELEZ & ASOCIADOS CALLE 79 A; NO. 8 - 63; PISO 6 BOGOTÁ; COLOMBIA,03-MAR-2015,NA,NA,Active,NA,COL,Panama Papers,2015,OCHOA,Officer,2015-12-31,2015-03-02T23:00:00Z,2015,NA,NA,NA,NA,NA,NA,-0.5208729291320175,-1.046198537002665,1,1.513836266651398,GUARDIAN UNIVERSAL INC.,B2BC,Dealer
10168347,LUMINA PORTFOLIO S.A.,PMA,NA,J.P.D. ASOCIADOS S.A. RUTA 8 KM. 17500 ED. 100 OF. 134A; MONTEVIDEO; URUGUAY MONTEVIDEO URUGUAY,14-MAR-2014,NA,NA,Active,NA,URY,Panama Papers,2015,OCHOA,Officer,2015-12-31,2014-03-13T23:00:00Z,2014,NA,NA,NA,NA,NA,NA,-0.20665724777736996,-0.9467057164997913,1,-0.1625561491524927,LUMINA PORTFOLIO S.A.,B2BC,Dealer
138810,GEO TEXTILE & GARMENTS ENTERPRISES LTD.,SAM,Standard International Company,NA,13-OCT-2005,NA,NA,Active,NA,WSM,Offshore Leaks,2010,OCHOA,Officer,2010-12-31,2005-10-12T22:00:00Z,2005,NA,NA,NA,NA,NA,NA,1.3644211589958681,-0.5487344344882965,0,-0.1625561491524927,GEO TEXTILE & GARMENTS ENTERPRISES LTD.,B2BC,Dealer
169583,Sunrise Trust,COOK,Cook Islands Asset Protection Trust - 3520A,NA,23-MAR-1998,NA,NA,Not To Be Renewed / In Deregistration,NA,XXX,Offshore Leaks,2010,OCHOA,Officer,2010-12-31,1998-03-22T23:00:00Z,1998,NA,NA,NA,NA,NA,NA,2.307068203059811,0.14771530903181937,0,-0.1625561491524927,Sunrise Trust,B2BC,Residential/Commercial
82005602,LAW IN CONTEXT LTD.,BM,NA,NA,27-JUN-2002,NA,NA,NA,NA,BMU,Paradise Papers - Appleby,2014,OCHOA,Officer,2014-12-31,2002-06-26T22:00:00Z,2002,NA,NA,NA,NA,NA,NA,1.4852733441322712,0.14771530903181937,1,-0.1625561491524927,LAW IN CONTEXT LTD.,B2BC,Instruction
82008565,Glencore El Pachon Limited,BM,NA,NA,31-MAR-2008,NA,NA,NA,NA,BMU,Paradise Papers - Appleby,2014,OCHOA,Officer,2014-12-31,2008-03-30T22:00:00Z,2008,NA,NA,NA,NA,NA,NA,1.005317523161985,-0.4492416139854228,1,-0.1625561491524927,Glencore El Pachon Limited,B2BC,Food
85026289,MAOR TRADING,AW,NA,NA,21-FEB-2000,NA,NA,NA,NA,NA,Paradise Papers - Aruba corporate registry,2016,OCHOA,Officer,2016-12-31,2000-02-20T23:00:00Z,2000,NA,NA,NA,NA,NA,NA,-0.5208729291320175,0.5456865910433142,1,-0.1625561491524927,MAOR TRADING,B2B,Wholesale  Dealer
85027235,PORVENIR REAL ESTATE,AW,NA,NA,20-SEP-2000,NA,NA,NA,NA,NA,Paradise Papers - Aruba corporate registry,2016,OCHOA,Officer,2016-12-31,2000-09-19T22:00:00Z,2000,NA,NA,NA,NA,NA,NA,-0.5208729291320175,0.5456865910433142,1,-0.1625561491524927,PORVENIR REAL ESTATE,B2BC,Real Estate Dealer
85027723,IMAGE CONSTRUCTION & REAL ESTATE,AW,NA,NA,24-JAN-2001,NA,NA,NA,NA,NA,Paradise Papers - Aruba corporate registry,2016,OCHOA,Officer,2016-12-31,2001-01-23T23:00:00Z,2001,NA,NA,NA,NA,NA,NA,-0.5208729291320175,0.44619377054044046,1,-0.1625561491524927,IMAGE CONSTRUCTION & REAL ESTATE,B2BC,Contractor
85033633,AURY'S CONFECTION,AW,NA,NA,01-JAN-2005,NA,NA,NA,NA,NA,Paradise Papers - Aruba corporate registry,2016,OCHOA,Officer,2016-12-31,2004-12-31T23:00:00Z,2005,NA,NA,NA,NA,NA,NA,-0.5208729291320175,0.04822248852894567,1,-0.1625561491524927,AURY'S CONFECTION,B2BC,Food
85007007,LOMA GROUP N.V.,AW,NA,NA,02-FEB-1988,NA,NA,NA,NA,NA,Paradise Papers - Aruba corporate registry,2016,OCHOA,Officer,2016-12-31,1988-02-01T23:00:00Z,1988,NA,NA,NA,NA,NA,NA,-0.48836785864705407,1.7396004370777984,1,-0.1625561491524927,LOMA GROUP N.V.,B2BC,Contractor
85040493,SWEET PAPA LINO'S SNACK & PASTRY,AW,NA,NA,01-JUL-2009,NA,NA,NA,NA,NA,Paradise Papers - Aruba corporate registry,2016,OCHOA,Officer,2016-12-31,2009-06-30T22:00:00Z,2009,NA,NA,NA,NA,NA,NA,-0.5208729291320175,-0.3497487934825491,1,-0.1625561491524927,SWEET PAPA LINO'S SNACK & PASTRY,B2BC,Food
85042003,PROALIVEN TRADING COMPANY N.V.,AW,NA,NA,24-SEP-2010,NA,NA,NA,NA,NA,Paradise Papers - Aruba corporate registry,2016,OCHOA,Officer,2016-12-31,2010-09-23T22:00:00Z,2010,NA,NA,NA,NA,NA,NA,-0.07199338433966392,-0.4492416139854228,1,-0.1625561491524927,PROALIVEN TRADING COMPANY N.V.,B2B,Wholesale  Dealer
85031162,"LABORATORIO DENTAL ""WILLIAM OCHOA""",AW,NA,NA,13-MAY-2003,NA,NA,NA,NA,NA,Paradise Papers - Aruba corporate registry,2016,OCHOA,Officer,2016-12-31,2003-05-12T22:00:00Z,2003,NA,NA,NA,NA,NA,NA,-0.5208729291320175,0.24720812953469307,1,-0.1625561491524927,"LABORATORIO DENTAL ""WILLIAM OCHOA""",B2C,Health and Beauty
85011443,CLUB UPA TAKE AWAY,AW,NA,NA,07-MAR-1991,NA,NA,NA,NA,NA,Paradise Papers - Aruba corporate registry,2016,OCHOA,Officer,2016-12-31,1991-03-06T23:00:00Z,1991,NA,NA,NA,NA,NA,NA,-0.5208729291320175,1.4411219755691775,1,-0.1625561491524927,CLUB UPA TAKE AWAY,B2BC,Food
85006675,PASTELERIA KARINA,AW,NA,NA,08-JUL-1987,NA,NA,NA,NA,NA,Paradise Papers - Aruba corporate registry,2016,OCHOA,Officer,2016-12-31,1987-07-07T22:00:00Z,1987,NA,NA,NA,NA,NA,NA,-0.5208729291320175,1.8390932575806722,1,-0.1625561491524927,PASTELERIA KARINA,B2BC,Dealer
85012390,CARINA SNACKTRUCK,AW,NA,NA,30-OCT-1991,NA,NA,NA,NA,NA,Paradise Papers - Aruba corporate registry,2016,OCHOA,Officer,2016-12-31,1991-10-29T23:00:00Z,1991,NA,NA,NA,NA,NA,NA,-0.5208729291320175,1.4411219755691775,1,-0.1625561491524927,CARINA SNACKTRUCK,B2BC,Food
85018861,EL PAISA,AW,NA,NA,30-MAR-1994,NA,NA,NA,NA,NA,Paradise Papers - Aruba corporate registry,2016,OCHOA,Officer,2016-12-31,1994-03-29T22:00:00Z,1994,NA,NA,NA,NA,NA,NA,-0.5345344804952631,1.1426435140605564,1,-0.1625561491524927,EL PAISA,B2BC,Food
85020635,EL MESON COLOMBIANO,AW,NA,NA,05-AUG-1996,NA,NA,NA,NA,NA,Paradise Papers - Aruba corporate registry,2016,OCHOA,Officer,2016-12-31,1996-08-04T22:00:00Z,1996,NA,NA,NA,NA,NA,NA,-0.5208729291320175,0.943657873054809,1,-0.1625561491524927,EL MESON COLOMBIANO,B2BC,Food
85021362,TIERRAS COLOMBIANAS,AW,NA,NA,01-MAR-1997,NA,NA,NA,NA,NA,Paradise Papers - Aruba corporate registry,2016,OCHOA,Officer,2016-12-31,1997-02-28T23:00:00Z,1997,NA,NA,NA,NA,NA,NA,-0.04954940710004616,0.8441650525519353,1,-0.1625561491524927,TIERRAS COLOMBIANAS,B2BC,Food
85023699,KARINA NO. 2,AW,NA,NA,22-JAN-1997,NA,NA,NA,NA,NA,Paradise Papers - Aruba corporate registry,2016,OCHOA,Officer,2016-12-31,1997-01-21T23:00:00Z,1997,NA,NA,NA,NA,NA,NA,-0.53658371319975,0.8441650525519353,1,-0.1625561491524927,KARINA NO. 2,B2BC,Dealer
85028863,PANADERIA Y REFRESQUERIA KARINA,AW,NA,NA,01-NOV-2001,NA,NA,NA,NA,NA,Paradise Papers - Aruba corporate registry,2016,OCHOA,Officer,2016-12-31,2001-10-31T23:00:00Z,2001,NA,NA,NA,NA,NA,NA,-0.5208729291320175,0.44619377054044046,1,-0.1625561491524927,PANADERIA Y REFRESQUERIA KARINA,B2BC,Food
85032653,D'OCHOA CON TODO,AW,NA,NA,15-MAY-2004,NA,NA,NA,NA,NA,Paradise Papers - Aruba corporate registry,2016,OCHOA,Officer,2016-12-31,2004-05-14T22:00:00Z,2004,NA,NA,NA,NA,NA,NA,-0.20665724777736996,0.14771530903181937,1,-0.1625561491524927,D'OCHOA CON TODO,B2BC,Food
85040834,EL SITIO PAISA,AW,NA,NA,15-SEP-2009,NA,NA,NA,NA,NA,Paradise Papers - Aruba corporate registry,2016,OCHOA,Officer,2016-12-31,2009-09-14T22:00:00Z,2009,NA,NA,NA,NA,NA,NA,-0.5208729291320175,-0.3497487934825491,1,-0.1625561491524927,EL SITIO PAISA,B2BC,Food
85041068,TIERRAS COLOMBIANAS,AW,NA,NA,01-JAN-2010,NA,NA,NA,NA,NA,Paradise Papers - Aruba corporate registry,2016,OCHOA,Officer,2016-12-31,2009-12-31T23:00:00Z,2010,NA,NA,NA,NA,NA,NA,-0.5208729291320175,-0.4492416139854228,1,-0.1625561491524927,TIERRAS COLOMBIANAS,B2BC,Food
85043840,TIERRAS COLOMBIANAS N.V. - TIERRAS COLOMBIANAS,AW,NA,NA,19-APR-2012,NA,NA,NA,NA,NA,Paradise Papers - Aruba corporate registry,2016,OCHOA,Officer,2016-12-31,2012-04-18T22:00:00Z,2012,NA,NA,NA,NA,NA,NA,-0.5208729291320175,-0.6482272549911702,1,-0.1625561491524927,TIERRAS COLOMBIANAS N.V. - TIERRAS COLOMBIANAS,B2BC,Entertainment Services
85044010,TIERRAS COLOMBIANAS N.V. - PANADERIA Y PASTELERIA EL PARAISO,AW,NA,NA,19-APR-2012,NA,NA,NA,NA,NA,Paradise Papers - Aruba corporate registry,2016,OCHOA,Officer,2016-12-31,2012-04-18T22:00:00Z,2012,NA,NA,NA,NA,NA,NA,-0.5208729291320175,-0.6482272549911702,1,-0.1625561491524927,TIERRAS COLOMBIANAS N.V. - PANADERIA Y PASTELERIA EL PARAISO,B2BC,Food
85046953,HIGHEST CARPENTRY,AW,NA,NA,21-JUL-2014,NA,NA,NA,NA,NA,Paradise Papers - Aruba corporate registry,2016,OCHOA,Officer,2016-12-31,2014-07-20T22:00:00Z,2014,NA,NA,NA,NA,NA,NA,-0.31139580822891916,-0.8472128959969176,1,-0.1625561491524927,HIGHEST CARPENTRY,B2BC,Contractor
85028484,CARO-CONSTRUCTION,AW,NA,NA,02-JUL-2001,NA,NA,NA,NA,NA,Paradise Papers - Aruba corporate registry,2016,OCHOA,Officer,2016-12-31,2001-07-01T22:00:00Z,2001,NA,NA,NA,NA,NA,NA,-0.5208729291320175,0.44619377054044046,1,-0.1625561491524927,CARO-CONSTRUCTION,B2BC,Contractor
85036361,CARO-CONSTRUCTION,AW,NA,NA,02-AUG-2006,NA,NA,NA,NA,NA,Paradise Papers - Aruba corporate registry,2016,OCHOA,Officer,2016-12-31,2006-08-01T22:00:00Z,2006,NA,NA,NA,NA,NA,NA,-0.5208729291320175,-0.051270331973928024,1,-0.1625561491524927,CARO-CONSTRUCTION,B2BC,Contractor
85040506,CARO CONSTRUCTION,AW,NA,NA,06-JUL-2009,NA,NA,NA,NA,NA,Paradise Papers - Aruba corporate registry,2016,OCHOA,Officer,2016-12-31,2009-07-05T22:00:00Z,2009,NA,NA,NA,NA,NA,NA,-0.5208729291320175,-0.3497487934825491,1,-0.1625561491524927,CARO CONSTRUCTION,B2BC,Contractor
85045064,LA NONNA CAFE,AW,NA,NA,01-APR-2013,NA,NA,NA,NA,NA,Paradise Papers - Aruba corporate registry,2016,OCHOA,Officer,2016-12-31,2013-03-31T22:00:00Z,2013,NA,NA,NA,NA,NA,NA,-0.5208729291320175,-0.7477200754940438,1,-0.1625561491524927,LA NONNA CAFE,B2BC,Food
85046014,STICHTING FUNDACION DI HENDE HOMBER PA HENDE HOMBER,AW,NA,NA,01-NOV-2013,NA,NA,NA,NA,NA,Paradise Papers - Aruba corporate registry,2016,OCHOA,Officer,2016-12-31,2013-10-31T23:00:00Z,2013,NA,NA,NA,NA,NA,NA,1.3644211589958681,-0.7477200754940438,1,-0.1625561491524927,STICHTING FUNDACION DI HENDE HOMBER PA HENDE HOMBER,B2BC,Residential/Commercial
85041622,RICAREPA,AW,NA,NA,10-JUN-2010,NA,NA,NA,NA,NA,Paradise Papers - Aruba corporate registry,2016,OCHOA,Officer,2016-12-31,2010-06-09T22:00:00Z,2010,NA,NA,NA,NA,NA,NA,-0.11688133881889927,-0.4492416139854228,1,-0.1625561491524927,RICAREPA,B2BC,Dealer
85042221,PRINT MASTER,AW,NA,NA,07-DEC-2010,NA,NA,NA,NA,NA,Paradise Papers - Aruba corporate registry,2016,OCHOA,Officer,2016-12-31,2010-12-06T23:00:00Z,2010,NA,NA,NA,NA,NA,NA,-0.2515452022566053,-0.4492416139854228,1,-0.1625561491524927,PRINT MASTER,B2BC,Printing Services
85044094,PRINT ONE,AW,NA,NA,05-JUL-2012,NA,NA,NA,NA,NA,Paradise Papers - Aruba corporate registry,2016,OCHOA,Officer,2016-12-31,2012-07-04T22:00:00Z,2012,NA,NA,NA,NA,NA,NA,0.044715297306348066,-0.6482272549911702,1,-0.1625561491524927,PRINT ONE,B2BC,Printing Services
85047157,TIPS MAGAZINE,AW,NA,NA,01-SEP-2014,NA,NA,NA,NA,NA,Paradise Papers - Aruba corporate registry,2016,OCHOA,Officer,2016-12-31,2014-08-31T22:00:00Z,2014,NA,NA,NA,NA,NA,NA,-0.20665724777736996,-0.8472128959969176,1,-0.1625561491524927,TIPS MAGAZINE,B2BC,Entertainment Services
85021415,KARINA NO. 2,AW,NA,NA,22-JAN-1997,NA,NA,NA,NA,NA,Paradise Papers - Aruba corporate registry,2016,OCHOA,Officer,2016-12-31,1997-01-21T23:00:00Z,1997,NA,NA,NA,NA,NA,NA,-0.5208729291320175,0.8441650525519353,1,-0.1625561491524927,KARINA NO. 2,B2BC,Dealer
85028807,VICE VERSA,AW,NA,NA,01-DEC-2001,NA,NA,NA,NA,NA,Paradise Papers - Aruba corporate registry,2016,OCHOA,Officer,2016-12-31,2001-11-30T23:00:00Z,2001,NA,NA,NA,NA,NA,NA,-0.5208729291320175,0.44619377054044046,1,-0.1625561491524927,VICE VERSA,B2BC,Dealer
85028894,PANADERIA Y REFRESQUERIA KARINA,AW,NA,NA,01-NOV-2001,NA,NA,NA,NA,NA,Paradise Papers - Aruba corporate registry,2016,OCHOA,Officer,2016-12-31,2001-10-31T23:00:00Z,2001,NA,NA,NA,NA,NA,NA,-0.5208729291320175,0.44619377054044046,1,-0.1625561491524927,PANADERIA Y REFRESQUERIA KARINA,B2BC,Food
85041533,VICE VERSA BEAUTY EMPORIUM N.V.,AW,NA,NA,17-MAY-2010,NA,NA,NA,NA,NA,Paradise Papers - Aruba corporate registry,2016,OCHOA,Officer,2016-12-31,2010-05-16T22:00:00Z,2010,NA,NA,NA,NA,NA,NA,-0.5208729291320175,-0.4492416139854228,1,-0.1625561491524927,VICE VERSA BEAUTY EMPORIUM N.V.,B2BC,Dealer
85019599,GIGI SPORTFISHING CORPORATION ARUBA AVV,AW,NA,NA,18-DEC-1995,NA,NA,NA,NA,NA,Paradise Papers - Aruba corporate registry,2016,OCHOA,Officer,2016-12-31,1995-12-17T23:00:00Z,1995,NA,NA,NA,NA,NA,NA,0.07899337163594607,1.0431506935576826,1,-0.1625561491524927,GIGI SPORTFISHING CORPORATION ARUBA AVV,B2BC,Dealer
85035187,"PEDLIN ETERNATY CONSTRUCTION, CLEANING & CONSULTANCY",AW,NA,NA,17-OCT-2005,NA,NA,NA,NA,NA,Paradise Papers - Aruba corporate registry,2016,OCHOA,Officer,2016-12-31,2005-10-16T22:00:00Z,2005,NA,NA,NA,NA,NA,NA,-0.5208729291320175,0.04822248852894567,1,-0.1625561491524927,"PEDLIN ETERNATY CONSTRUCTION, CLEANING & CONSULTANCY",B2BC,Contractor
85031458,INVERSIONES EAGLE BEACH N.V.,AW,NA,NA,18-JUL-2003,NA,NA,NA,NA,NA,Paradise Papers - Aruba corporate registry,2016,OCHOA,Officer,2016-12-31,2003-07-17T22:00:00Z,2003,NA,NA,NA,NA,NA,NA,-0.27398917949622303,0.24720812953469307,1,-0.1625561491524927,INVERSIONES EAGLE BEACH N.V.,B2BC,Dealer
85039792,PUEBLO VIEJO INVESTMENT CORP N.V.,AW,NA,NA,12-DEC-2008,NA,NA,NA,NA,NA,Paradise Papers - Aruba corporate registry,2016,OCHOA,Officer,2016-12-31,2008-12-11T23:00:00Z,2008,NA,NA,NA,NA,NA,NA,-0.5906986360997171,-0.2502559729796754,1,-0.1625561491524927,PUEBLO VIEJO INVESTMENT CORP N.V.,B2BC,Residential/Commercial
85045682,SOLARIUM ASSOCIATION,AW,NA,NA,07-AUG-2013,NA,NA,NA,NA,NA,Paradise Papers - Aruba corporate registry,2016,OCHOA,Officer,2016-12-31,2013-08-06T22:00:00Z,2013,NA,NA,NA,NA,NA,NA,-0.20665724777736996,-0.7477200754940438,1,-0.1625561491524927,SOLARIUM ASSOCIATION,PUB,Community Association
85039793,CLAU CORPORATION N.V.,AW,NA,NA,12-DEC-2008,NA,NA,NA,NA,NA,Paradise Papers - Aruba corporate registry,2016,OCHOA,Officer,2016-12-31,2008-12-11T23:00:00Z,2008,NA,NA,NA,NA,NA,NA,-0.3812215151966187,-0.2502559729796754,1,-0.1625561491524927,CLAU CORPORATION N.V.,B2BC,Dealer
85035620,"""GOLOSITOS""",AW,NA,NA,20-FEB-2006,NA,NA,NA,NA,NA,Paradise Papers - Aruba corporate registry,2016,OCHOA,Officer,2016-12-31,2006-02-19T23:00:00Z,2006,NA,NA,NA,NA,NA,NA,-0.23522230971870156,-0.051270331973928024,1,-0.1625561491524927,"""GOLOSITOS""",B2BC,Food
85029798,CARWASH & TIRE REPAIR MICHAEL N.V.,AW,NA,NA,30-MAY-2002,NA,NA,NA,NA,NA,Paradise Papers - Aruba corporate registry,2016,OCHOA,Officer,2016-12-31,2002-05-29T22:00:00Z,2002,NA,NA,NA,NA,NA,NA,-0.20665724777736996,0.3467009500375668,1,-0.1625561491524927,CARWASH & TIRE REPAIR MICHAEL N.V.,B2BC,Auto
101726598,PSL WORLDWIDE CARIBE LTD.,BRB,NA,NA,15-FEB-2006,NA,NA,NA,NA,BRB,Paradise Papers - Barbados corporate registry,2016,OCHOA,Officer,2016-12-31,2006-02-14T23:00:00Z,2006,NA,NA,NA,NA,NA,NA,0.10755843357727765,-0.051270331973928024,1,-0.1625561491524927,PSL WORLDWIDE CARIBE LTD.,B2B,Wholesale  Dealer
100620554,"US AIRWAYS, INC.",BRB,NA,NA,10-OCT-2001,NA,NA,NA,NA,BRB;USA,Paradise Papers - Barbados corporate registry,2016,OCHOA,Officer,2016-12-31,2001-10-09T22:00:00Z,2001,NA,NA,NA,NA,NA,NA,2.935499565769106,0.44619377054044046,1,-0.1625561491524927,"US AIRWAYS, INC.",B2BC,Travel Agent
240025417,GARIN INVESTMENTS LIMITED,BVI,Business Corporation,NA,02-JAN-2001,NA,NA,Active,NA,VGB,"Pandora Papers - Alemán, Cordero, Galindo & Lee (Alcogal)",2018,OCHOA,Officer,2018-12-31,2001-01-01T23:00:00Z,2001,NA,NA,NA,NA,NA,NA,NA,0.6451794115461879,1,NA,GARIN INVESTMENTS LIMITED,B2BC,Residential/Commercial
240025621,INTERSTEEL INTERNATIONAL LIMITED,BVI,Business Corporation,NA,02-DEC-2004,NA,NA,Active,NA,VGB,"Pandora Papers - Alemán, Cordero, Galindo & Lee (Alcogal)",2018,OCHOA,Officer,2018-12-31,2004-12-01T23:00:00Z,2004,NA,NA,NA,NA,NA,NA,NA,0.3467009500375668,1,NA,INTERSTEEL INTERNATIONAL LIMITED,B2B,Wholesale  Dealer
240025622,NELAND FINANCE S.A.,BVI,Business Corporation,NA,29-SEP-1995,NA,NA,Active,NA,VGB,"Pandora Papers - Alemán, Cordero, Galindo & Lee (Alcogal)",2018,OCHOA,Officer,2018-12-31,1995-09-28T23:00:00Z,1995,NA,NA,NA,NA,NA,NA,NA,1.24213633456343,1,NA,NELAND FINANCE S.A.,B2BC,Financial Services
240025624,TXINDOKI LTD.,BVI,Business Corporation,NA,05-JUN-2009,NA,NA,Active,NA,VGB,"Pandora Papers - Alemán, Cordero, Galindo & Lee (Alcogal)",2018,OCHOA,Officer,2018-12-31,2009-06-04T22:00:00Z,2009,NA,NA,NA,NA,NA,NA,NA,-0.15076315247680172,1,NA,TXINDOKI LTD.,B2BC,Dealer
55013603,SAFEGUARD SERVICES LIMITED,MLT,NA,NA,02-JUL-1970,NA,NA,NA,NA,MLT,Paradise Papers - Malta corporate registry,2016,OCHOA,Officer,2016-12-31,1970-07-01T23:00:00Z,1970,NA,NA,NA,NA,NA,NA,NA,3.530471206129525,1,NA,SAFEGUARD SERVICES LIMITED,B2BC,Security Services
55017633,ENVIRO CONCEPT LTD,MLT,NA,NA,15-FEB-2000,NA,NA,NA,NA,MLT,Paradise Papers - Malta corporate registry,2016,OCHOA,Officer,2016-12-31,2000-02-14T23:00:00Z,2000,NA,NA,NA,NA,NA,NA,NA,0.5456865910433142,1,NA,ENVIRO CONCEPT LTD,B2BC,Contractor
240031188,IRON WORKS LIMITED,BVI,Business Corporation,NA,08-JAN-2003,NA,NA,Active,NA,VGB,"Pandora Papers - Alemán, Cordero, Galindo & Lee (Alcogal)",2018,OCHOA,Officer,2018-12-31,2003-01-07T23:00:00Z,2003,NA,NA,NA,NA,NA,NA,NA,0.44619377054044046,1,NA,IRON WORKS LIMITED,B2BC,Dealer
240020640,AITZKORRI CORP.,BVI,Business Corporation,NA,05-JUN-2009,NA,NA,Active,NA,VGB,"Pandora Papers - Alemán, Cordero, Galindo & Lee (Alcogal)",2018,OCHOA,Officer,2018-12-31,2009-06-04T22:00:00Z,2009,NA,NA,NA,NA,NA,NA,NA,-0.15076315247680172,1,NA,AITZKORRI CORP.,B2BC,Dealer
240022815,SHELDRAKE INTERNATIONAL LIMITED,BVI,Business Corporation,NA,05-JUN-2002,NA,NA,Active,NA,VGB,"Pandora Papers - Alemán, Cordero, Galindo & Lee (Alcogal)",2017,OCHOA,Officer,2017-12-31,2002-06-04T22:00:00Z,2002,NA,NA,NA,NA,NA,NA,NA,0.44619377054044046,1,NA,SHELDRAKE INTERNATIONAL LIMITED,B2B,Wholesale  Dealer
240027569,LICHON INC.,BVI,Business Corporation,NA,24-FEB-2003,NA,NA,Active,NA,VGB,"Pandora Papers - Alemán, Cordero, Galindo & Lee (Alcogal)",2017,OCHOA,Officer,2017-12-31,2003-02-23T23:00:00Z,2003,NA,NA,NA,NA,NA,NA,NA,0.3467009500375668,1,NA,LICHON INC.,B2BC,Dealer
240027628,MARIPOSA LTD.,BVI,Business Corporation,NA,17-JUL-1990,NA,NA,Active,NA,VGB,"Pandora Papers - Alemán, Cordero, Galindo & Lee (Alcogal)",2017,OCHOA,Officer,2017-12-31,1990-07-16T22:00:00Z,1990,NA,NA,NA,NA,NA,NA,NA,1.6401076165749249,1,NA,MARIPOSA LTD.,B2BC,Food
240028140,AZIMAR CORPORATION,BVI,Business Corporation,NA,26-JAN-1998,NA,NA,Active,NA,VGB,"Pandora Papers - Alemán, Cordero, Galindo & Lee (Alcogal)",2017,OCHOA,Officer,2017-12-31,1998-01-25T23:00:00Z,1998,NA,NA,NA,NA,NA,NA,NA,0.8441650525519353,1,NA,AZIMAR CORPORATION,B2BC,Contractor
240550611,SUDAMERICA COCOA LIMITED,VGB,NA,NA,08-Jul-1905,NA,NA,NA,NA,ECU,Pandora Papers - Trident Trust,2017,OCHOA,Officer,2017-12-31,1905-07-07T23:00:00Z,1905,NA,NA,NA,NA,NA,NA,NA,10.09699735931919,1,NA,SUDAMERICA COCOA LIMITED,B2BC,Food
10051809,ROSEFIELD MARKETING INC.,PMA,NA,PASCHE BANK & TRUST LIMITED P O BOX AP 59241 BAYSIDE EXECUTIVE PARK; BLAKE RD & WEST BAY STR NASSAU; BAHAMAS *S.I.*,28-AUG-2008,24-JAN-2013,NA,Defaulted,15-JAN-2013,BHS,Panama Papers,2015,ZABALA,Officer,2015-12-31,2008-08-27T22:00:00Z,2008,2013-01-23T23:00:00Z,2013,NA,NA,2013-01-14T23:00:00Z,2013,-0.5208729291320175,-0.5487344344882965,1,-0.1625561491524927,ROSEFIELD MARKETING INC.,B2BC,Computer Services
