search_address,api_address,countryode,lat,lon,nr_matches,match_level
"Apartment 807, St. James Court; FL04 Flatts; Hamitlon parish; Bermuda","Lower James Road, Salisbury, Herkimer County, New York, 13454, USA",BMU,43.175979,-74.764305,10,street  
"c/o Entrecanles y Tavora, S.A.; Cardenal Marcelo Spinola; s/n, Edividio E, 28016; Madrid; Spain","Madrid, Madrid, Spain",ESP,40.429913,-3.669245,2,city  
"Avenida Este 5, Quinta Sagittarius, Los Naranjos; Caracas; Venezuela","Quinta Josefina, Via Privada, Los Salias, Miranda, Venezuela",VEN,10.373584,-66.972921,1,venue  
Ramon Y Cajal 4 Sur; 5400; San Juan; Argentina,"El Bosque, El Bosque, Chiapas, Mexico",ARG,17.062203,-92.721549,1,city  
300 East 56 Street #25G; New York; 1022 New York; United States of America,"56, Nottingham Street, Westmere, Auckland, Auckland Region, 1022, New Zealand",USA,-36.853294,174.725037,10,building  
26726 Wedgewood Park; Cypress Texas  77429; United States of America,"26726, Wedgewood Park, Blackhorse Ranch, Cypress, Harris County, Texas, 77433, USA",USA,29.9628503,-95.7088257,1,building  
GPO Box 71338; San Juan 00936; United States of America,"GPO Leith, 57, Constitution Street, North Leith, Edinburgh, City of Edinburgh, City of Edinburgh, EH6 7AF, United Kingdom",USA,55.97435,-3.167122,10,venue  
"Calle 1 Lote 10, Metro Offic Park Guaynabo, PO Box 71338,; San Juan; Puerto Rico 00936-8438","Calle 1, San Juan, San Juan, Puerto Rico",PRI,18.409182,-66.012146,1,street  
"Flat 9A, The Harbour View; 11 Magazine Gap Road; Hong Kong","Magazine Gap Road, Soho, Hong Kong, Central and Western, Hong Kong S.A.R.",HKG,22.273423,114.15845,2,street  
9th Floor; Interocean Court; 26 Peak Road; Mid Level; Hong Kong,Hong Kong S.A.R.,HKG,22.440384,114.098975,1,country  
"Calle 67 Norte No.6n-85, Urb, Menga; Cali; Colombia","Santiago de Cali, Cali, Valle del Cauca, Colombia",COL,3.446888,-76.53233,4,city  
3059 Kadata Street; Simi Valley; CA 93063; United States of America,"3059, Kadota Street, Simi Valley, Ventura County, California, 93063, USA",USA,34.291631,-118.704972,10,building  
29824 North 49th Place; Cave Creek; AZ 85331; United States of America,"29824, North 49th Place, Desert View, Phoenix, Maricopa County, Arizona, 85331, USA",USA,33.756684,-111.97578,1,building  
"Calle 67 Norte No. 6n-85; Urb, Menga; Cali; Colombia","9N-67, Calle 12 N, Santiago de Cali, Cali, Valle del Cauca, Colombia",COL,3.457897,-76.536416,10,building  
Xstrata Copper Chile Ltd; Mariano Sanchez Fontecilla 310; Piso 4; Las Condes; Santiago; Chile,NA,NA,NA,NA,5,NA
Camino  El Otonal 2341; Las Condes; Santiago; Chile,"Camino El Otonal / Camino Las Flores, Camino Las Flores, San Carlos de Apoquindo, Las Condes, Provincia de Santiago, Santiago Metropolitan Region, 7630000, Chile",CHL,-33.3951966,-70.5193284,3,venue  
"AV.Miguel Otero Silva, ; entre calles Fernandez Y Bustillos; Edf.Estancia Sebucan,; Piso 2, Apto.2-B, Urb. Sebucan; Caracas 1071; Venezuela","Miguel Otero Silva, Caracas, Avila, Distrito Capital, Venezuela",VEN,10.505066,-66.836571,10,city  
"Transversal 3 84-24, Apt 301; Bogota; Cundinamarca; Colombia","Transversal 3, Bogotá, Bogotá, D.C., Bogota D.C., Colombia",COL,4.44431,-74.156491,4,street  
Carrera 50 ; No 103B 74 Apto 202; Bogota; DC; Colombia,"Carrera 50, Bogotá, Bogotá, D.C., Bogota D.C., Colombia",COL,4.734784,-74.052571,3,street  
"148 Jule Pond Drive; Southampton, N.Y. 11968; United States of America","148, Jule Pond Drive, Fordune, Flying Point, Water Mill, Suffolk County, New York, 11968, USA",USA,40.889794800000004,-72.35384502850727,2,building  
"c/o Morgan & Morgan Group; 53rd E Street, Urbanicazion Marbella; MMG Tower, 16th Floor; Panama PANAMÁ","Panama City, Panamá, Panama, Panama",PAN,8.9936,-79.51973,6,city  
"3400 International Drive, NW, Box 3; Washington; DC 20008; United States of America","3400, International Drive Northwest, Van Ness, Ward 3, Washington, District of Columbia, 20008, USA",USA,38.9417909,-77.0644018,1,building  
"3901 Connecticut Ave., NW; Apt. 402; Washington; DC 20008; United States of America","3901, Connecticut Avenue Northwest, Northwest, Ward 3, Washington, District of Columbia, 20008, USA",USA,38.9399982,-77.0605717,1,building  
Carrera 13 No 36-24; Bogota; Colombia,"36 24, Kr 13, Bogotá, Bogotá, D.C., Bogota D.C., Colombia",COL,4.624147,-74.067643,1,building  
Calle 27 D Sur No 27; C 50 Apto 1016; Medellin; Antioquia; Colombia,NA,NA,NA,NA,5,NA
2540 Metrocentre Blvd Suite 5; West Palm Beach Florida  33407; United States of America,"2540, Metrocentre Boulevard, West Palm Beach, Palm Beach County, Florida, 33407, USA",USA,26.758218,-80.098374,3,building  
The Capital Group of Companies; 40 Grosvenor Place; London; SW1X 7GG; United Kingdom,"40, Grosvenor Place, Belgravia, London, Greater London, SW1X 7AW, United Kingdom",GBR,51.498644,-0.147555,1,building  
Diagonal 91; #4B-91 apto. 801; Bogotá D.C.; Colombia,"Diagonal 91, Bogotá, Bogotá, D.C., Bogota D.C., Colombia",COL,4.669175,-74.041651,2,street  
Carrera 9a . No. 73-44 Piso 5; Bogota; Colombia,"73D 44 S, Kr 9a, Bogotá, Bogotá, D.C., Bogota D.C., Colombia",COL,4.51738,-74.113742,1,building  
Carrera 11 No. 135 C - 59 Casa 18; Bogotá D.C.; Colombia,"Carrera 11, Bogotá, Bogotá, D.C., Bogota D.C., Colombia",COL,4.579213,-74.094789,1,street  
"Standard Bank House; PO Box 583, 47-49 La Motte Street; St Helier; Jersey JE4 8XR","47-49, La Motte Street, Saint Helier, Jersey",JEY,49.183944,-2.100266,1,building  
Khilat Vilna 6; Ramat Hasharon; Israel,"Khilat New Jersi, Rishon le Ziyon, Rehoboth, Central, Israel",ISR,31.983462,34.78566,1,street  
"Escalada 1200, General Pacheco; Tigre (1617) (Barrio Laguna del Sol Lote 320); Provincia de Buenos Aires; Argentina","1200, Escalada, Parque Avellaneda, Buenos Aires, Autonomous City of Buenos Aires, Argentina",ARG,-34.64859,-58.490401,10,building  
"40 Pacifica Avenue, Suite 900; Irvine California  92618; United States of America","Pacifica Avenue, Mission Viejo, Orange County, California, 92691, USA",USA,33.612244,-117.688348,1,street  
Edf. Corimon; Penthouse; Caracas; Venezuela,"Edf. Sucre, Avenida Este 3, Caracas, Avila, Distrito Capital, 1010, Venezuela",VEN,10.508312,-66.909712,10,venue  
Cenit Transporte; Cra 9 #76-49; Piso 4; Bogota; Colombia,"76 49, Kr 9, Bogotá, Bogotá, D.C., Bogota D.C., Colombia",COL,4.660345,-74.054166,2,building  
Complejo World Trade Center; Edificio Torre Futura Nivel 16; entre 87 Ave. Sur y Calle El Mirador; Colonia Escalón; San Salvador; El Salvador,"Col. Escalon, Av. Olímpica y final 65 Av. Sur #7, San Salvador, San Salvador, San Salvador, El Salvador",SLV,13.697774,-89.223906,6,building  
Carrera 7 No. 80-49 OF 402; Bogotá; Colombia,"Carrera 7, Bogotá, Bogotá, D.C., Bogota D.C., Colombia",COL,4.59268,-74.078506,1,street  
Carrera 78 # 42-31; Colombia,"Carrera 78, Bosa San Diego, UPZs Localidad Bosa, Localidad Bosa, Bogota, Bogota, Capital District, RAP (Especial) Central, 110731, Colombia",COL,4.610122,-74.2105498,10,street  
MMG Tower; 16th Floor; Urb. Marbella; 53 E. Street; Panama PANAMÁ,"53, Urb Gandara, Malta e Canidelo, Porto, 4485-459, Portugal",PAN,41.301296,-8.652362,10,building  
"PO Box 665 Roseneath, The Grange; St Peter Port; Channel Islands; GY1 3SJ; Guernsey",Guernsey,GGY,49.454813,-2.566659,1,country  
1871 Lamplight Ct.; Walnut Creek; CA 94597-2958; United States of America,"1871, Lamplight Court, Walnut Creek, Contra Costa County, California, 94597, USA",USA,37.911763,-122.0944631,2,building  
16270 SW 91st Terrace; Miami Florida  33196; United States of America,"16270, Southwest 91st Terrace, The Hammocks, Miami-Dade County, Florida, 33196, USA",USA,25.68044545,-80.45871059124696,2,building  
"Calle 53 Este; Urbanizacion Marbella; Torre MMG, Piso 2; REPUBLICA DE PANAMA; Panama PANAMÁ",NA,NA,NA,NA,5,NA
"Santa Ana; Colon Hatillo; No. 13A-125, PBA3; Panama City; Panama PANAMÁ","Panama City, Panamá, Panama, Panama",PAN,8.9936,-79.51973,1,city  
Apt 301; Carrera 8 No 75-28; Bogota; Colombia,"Carrera 8, Bogotá, Bogotá, D.C., Bogota D.C., Colombia",COL,4.757356,-74.028637,1,street  
3397 Lake View Blvd; Port Charlotte; Florida  33948; United States of America,"3397, Lake View Boulevard, Port Charlotte, Charlotte County, Florida, 33948, USA",USA,26.9775964,-82.1237908,1,building  
Carrera 18 No. 86A-14; Bogota; Colombia,"86A 14, Kr 18, Bogotá, Bogotá, D.C., Bogota D.C., Colombia",COL,4.672425,-74.056117,1,building  
Carrera 21 No. 122-77; Apto 601; Bogota; Colombia,"Carrera 21, Bogotá, Bogotá, D.C., Bogota D.C., Colombia",COL,4.694835,-74.0533,1,street  
Calle 72 No. 10-71; Piso 9; Bogota; Colombia,"10-71, Calle 72, Bogotá, Bogotá, D.C., Bogota D.C., Colombia",COL,4.656948,-74.057836,1,building  
Carrera 1 Este # 70 A - 21; Apartamento 302; Bogota; Colombia,"Carrera 1 Este, Bogotá, Bogotá, D.C., Bogota D.C., Colombia",COL,4.545957,-74.104155,1,street  
Blvd. Manuel Avila Camacho 647; Col. Periodista; 11220 Mexico City; Mexico,"Boulevard Manuel Ávila Camacho, Colonia Periodista, Miguel Hidalgo, Santa Fe, Mexico City, 11220, Mexico",MEX,19.4443764,-99.2179752,2,street  
Carrera 58 No 42-125; Medellin; Antioquia; Colombia,"Carrera 58, Las Brisas, Comuna 5 - Castilla, Medellín, Valle de Aburrá, Antioquia, RAP del Agua y la Montaña, 051053, Colombia",COL,6.3102535,-75.5638315,8,street  
45 Eyebrook Road; Bowden; WA14 3LQ; United Kingdom,"45a, Shakerdale Road, Wigston, Leicestershire, Leicestershire, LE18 1HE, United Kingdom",GBR,52.594033,-1.121757,10,building  
Zollstrasse 32/34; FL-9490 Vaduz; Liechtenstein,"34, Zollstrasse, Vaduz, Liechtenstein, Liechtenstein",LIE,47.1685662,9.5015357,2,building  
Paxon (Politeia) 5; Kifissia Attikis; 14562; Athens; Greece,"Politeia Kiosk, Attica, Greece",GRC,38.084325,23.830343,6,state  
Vanterpool Plaza; Tortola; British Virgin Islands,"Vanterpool Plaza, Waterfront Drive, Road Town, Tortola, VG1110, British Virgin Islands",VGB,18.423177449999997,-64.6200598662719,1,venue  
Altos de las Acacias; Juan Diaz; Panama PANAMÁ,"Juan Díaz, Panama City, Panamá, Panama, Panama",PAN,8.981828,-79.567818,3,street  
28 Scotts Road; #24-03 Scotts 28; 228223 Singapore,"28, Scotts Road, Cairnhill, Singapore, Singapore, Singapore, Singapore",SGP,1.309199,103.835418,9,building  
75 State Street; Boston Massachusetts  02109; United States of America,"75 State Street, 75, State Street, Downtown Boston, Boston, Suffolk County, Massachusetts, 02109, USA",USA,42.358603200000005,-71.05525862667966,1,venue  
64 Red Mill Road; Bridgewater MA  02324; United States of America,"64, Red Mill Road, Camp Titicut, Bridgewater, Plymouth County, Massachusetts, 02324, USA",USA,41.9391866,-71.0015227,1,building  
Standard Bank House; One Circular Road; Douglas; Isle of Man IM1 1SB,"Circular Road, Douglas, Isle of Man, Isle of Man",IMN,54.149684,-4.48547,1,street  
El Golf 40; Floor 20; Las Condes; Santiago; Chile,"El Golf, Monserrat, Santiago, Santiago, Metropolitana, Chile",CHL,-33.416617,-70.595712,10,neighbourhood  
Rua Professora Bartira Mourao 126-901; Belo Horizonte; Minas Gerais; Brazil,"Rua Professora Bartira Mourão, Buritis, Regional Oeste, Belo Horizonte, Região Geográfica Imediata de Belo Horizonte, Região Metropolitana de Belo Horizonte, Região Geográfica Intermediária de Belo Horizonte, Minas Gerais, Southeast Region, 30492-025, Brazil",BRA,-19.9691439,-43.9679544,1,street  
Barbacena Av; 1445 AP: 302; Santo Agostinho; MG 30.190-131 Belo Horizonte; Brazil,"Travessa 1445, Venda Nova, Belo Horizonte, Minas Gerais, Brazil",BRA,-19.857604,-43.895921,10,street  
3A Kallitheas Street; Ekali; Attiki; Greece,"Attiki, Athens, Attica, Greece",GRC,37.996976,23.722262,3,neighbourhood  
Walkers SPV Limited ; Walker House; 87 Mary Street; George Town; KY1-9002; Cayman Islands,Cayman Islands,CYM,19.319996,-81.230744,1,country  
Pod Vyhlidkou 20; 16200 Prague 6; Czech Republic,"333/20, Pod Vyhlídkou, Střešovice, Prague, Prague, 16200, Czechia",CZE,50.095626,14.377038,1,building  
Clifton House; 75 Fort Street; PO Box 190; Grand Cayman KY1-1104; Cayman Islands,NA,NA,NA,NA,5,NA
PO Box 887 GT; Clifton House; 75 Fort Street; George Town; Grand Cayman; Cayman Islands,Cayman Islands,CYM,19.319996,-81.230744,1,country  
PO Box 500 GT; Clifton House; 75 Fort Street; George Town; Grand Cayman; Cayman Islands,Cayman Islands,CYM,19.319996,-81.230744,1,country  
Trident Chambers; P.O. Box 146; Road Town; Tortola; British Virgin Islands,"Trident Hotel, Portland, Jamaica",VGB,18.183959,-76.423617,10,state  
"3rd Floor, Queensgate House; 113 South Church Street; George Town; P.O. Box 10240; Grand Cayman KY1-1002; Cayman Islands",NA,NA,NA,NA,5,NA
P R S Group; 801 Brickell Ave; 16th Floor; Miami FL  33131; United States of America,NA,NA,NA,NA,5,NA
5008 Green Tree Road; Houston TX  77056-1404; United States of America,"5008, Green Tree Road, Houston, Harris County, Texas, 77056, USA",USA,29.7667166,-95.4646337,1,building  
"Avenida de America, 38; E 28028; Madrid; Spain","Avenida de América, Guindalera, Salamanca, Madrid, Community of Madrid, 28028, Spain",ESP,40.4408903,-3.6651808,2,street  
c/o KPMG ; PO Box 493; Century Yard; Cricket Square; KY1-1106 George Town; Grand Cayman; Cayman Islands,"KPMG, 1601, Market Street, Logan Square, Philadelphia, Philadelphia County, Pennsylvania, 19103, USA",CYM,39.953113,-75.167375,5,venue  
721 Fifth Avenue; New York NY  10022; United States of America,"721, 5th Avenue, City of Watervliet, Albany County, New York, 12189, USA",USA,42.7156461,-73.7077955,1,building  
"Calle 113 No-721; Torre A, Piso 12, Of. 1206; Bogata; DC; Colombia","Bogota D.C., Colombia",COL,4.602053,-74.102589,1,state  
Metro Center; One Station Place; Stamford CT  06902; United States of America,"Stamford Place, Parkhead, Glasgow, Glasgow City, City of Glasgow, G31 4DF, United Kingdom",USA,55.851688,-4.210834,10,street  
1808 Two Exchange Square; Central; Hong Kong,"Two Chinachem Exchange Square, 338, King's Road, Soho, Hong Kong, Central and Western, Hong Kong S.A.R.",HKG,22.290262,114.197343,4,venue  
Transversal 28a; No.39-23; Barrio La Soledad; Bogota; Colombia,"39 23, Tv 28a, Bogotá, Bogotá, D.C., Bogota D.C., Colombia",COL,4.62769,-74.078423,1,building  
CR 5 #131-74 Apt 801 Torre A; Bogata; Colombia,NA,NA,NA,NA,5,NA
CR 13 #86A-17 Apt 801; Bogata; Colombia,"Carrera 13, Puerto Colombia, Atlántico, Colombia",COL,11.016183,-74.933029,10,street  
Avenida Meximo Cabral; N 03114 P  D; Saladillo; Argentina,"Saladillo, Saladillo, Buenos Aires, Argentina",ARG,-35.63708,-59.77788,8,city  
"ADRIAAN LACLE BLVD. 16, ORANJESTAD OOST ARUBA","16, Adriaan Lacle Boulevard, Oranjestad, Aruba, Aruba",ABW,12.516098,-70.030052,1,building  
"ADRIAAN LACLE BLVD. 19, ORANJESTAD OOST ARUBA","19, Adriaan Lacle Boulevard, Oranjestad, Aruba, Aruba",ABW,12.518694,-70.030253,1,building  
"ADRIAAN LACLE BLVD. 19, UNIT 1 & 5, ORANJESTAD OOST ARUBA","Oranjestad, Aruba, Aruba",ABW,12.52398,-70.02703,1,city  
"ALIVIOSTRAAT 3, ORANJESTAD WEST ARUBA","3, Aliviostraat, Madiki, Bushiri, Oranjestad West, Oranjestad, Oranjestad (city), Aruba, Netherlands",ABW,12.53264,-70.0393391,1,building  
"ARENDSTRAAT 41, ORANJESTAD WEST ARUBA","41, Arendstraat, Madiki, Bushiri, Oranjestad West, Oranjestad, Oranjestad (city), Aruba, Netherlands",ABW,12.5218089,-70.0388285,1,building  
"AVENIDA ALO TROMP 2, ORANJESTAD WEST ARUBA","Avenida Alo Tromp, Socotoro, Oranjestad West, Oranjestad, Oranjestad (city), Aruba, Netherlands",ABW,12.5225107,-70.0394577,2,street  
"AVENIDA ALO TROMP 22-A, ORANJESTAD WEST ARUBA","22A, Avenida Alo Tromp, Rancho, Oranjestad Oost, Oranjestad, Oranjestad (city), Aruba, Netherlands",ABW,12.5221184,-70.0376878,1,building  
"AVENIDA ALO TROMP 42, ORANJESTAD WEST ARUBA","Avenida Alo Tromp, Socotoro, Oranjestad West, Oranjestad, Oranjestad (city), Aruba, Netherlands",ABW,12.5225107,-70.0394577,2,street  
"AVENIDA ALO TROMP 6, ORANJESTAD WEST ARUBA","Riko Pan, 6, Avenida Alo Tromp, Rancho, Oranjestad Oost, Oranjestad, Oranjestad (city), Aruba, Netherlands",ABW,12.522110399999999,-70.03646880914576,2,venue  
"AVENIDA DON MILIO CROES 2, ORANJESTAD OOST ARUBA","Oranjestad, Aruba, Aruba",ABW,12.52398,-70.02703,1,city  
"BABIJN 13, PARADERA ARUBA","13, Babijn, Paradera, Aruba, Netherlands",ABW,12.5453606,-69.9962424,1,building  
"BAZINSTRAAT 7, ORANJESTAD OOST ARUBA","Oranjestad, Aruba, Aruba",ABW,12.52398,-70.02703,1,city  
"BELGIESTRAAT 36, ORANJESTAD WEST ARUBA","36, Belgiëstraat, Madiki, Bushiri, Oranjestad West, Oranjestad, Oranjestad (city), Aruba, Netherlands",ABW,12.530894,-70.04271388498023,1,building  
"BERNARDSTRAAT 113, SAN NICOLAS ZUID ARUBA","9, Bernardstraat Vyentstraat, Zuid, Para, Suriname",ABW,5.586422,-55.189042,10,building  
"BILDERDIJKSTRAAT 11, ORANJESTAD OOST ARUBA","11, Bilderdijkstraat, Oranjestad Oost, Dakota, Oranjestad (city), Aruba, Netherlands",ABW,12.5144082,-70.0288766,1,building  
"BILDERDIJKSTRAAT 16, ORANJESTAD OOST ARUBA","Famia Planea Aruba, 16, Bilderdijkstraat, Oranjestad Oost, Dakota, Oranjestad (city), Aruba, Netherlands",ABW,12.5140564,-70.0276252,2,venue  
"BOEGOEROEI 84, NOORD ARUBA","84, Boegoeroei, Aruba, Aruba",ABW,12.559056,-70.031157,1,building  
"BOLIVIASTRAAT 34, ORANJESTAD WEST ARUBA","34, Boliviastraat, Rancho, Oranjestad West, Oranjestad, Oranjestad (city), Aruba, Netherlands",ABW,12.5236134,-70.0398141,2,building  
"BORONCANA 8-E, NOORD ARUBA","8G, Boroncana, Aruba, Aruba",ABW,12.585391,-70.030629,10,building  
"BORONCANA Z/N, NOORD ARUBA",NA,NA,NA,NA,5,NA
"BOTON 9, APT. #2, SANTA CRUZ ARUBA","9B, Boton, Aruba, Aruba",ABW,12.495754,-69.964438,8,building  
"BRASIL 134, SAN NICOLAS NOORD ARUBA","134, Brasil, San Fernando, Chaco, Argentina",ABW,-27.410888,-59.034312,10,building  
"BRASIL 52, SAN NICOLAS NOORD ARUBA","52, Brasil, San Fernando, Chaco, Argentina",ABW,-27.441273,-58.976589,10,building  
"BRASIL 52-C, SAN NICOLAS NOORD ARUBA","Brasil, San Nicolás, Buenos Aires, Argentina",ABW,-33.313416,-60.238896,10,street  
"BRASIL 55-B, SAN NICOLAS NOORD ARUBA","Brasil, San Nicolás, Buenos Aires, Argentina",ABW,-33.313416,-60.238896,10,street  
"BUBALI 69-B, NOORD ARUBA","69B, Bubali, Aruba, Aruba",ABW,12.552806,-70.04229,5,building  
BUITENLAND ARUBA,"Aruba, Rolpa, Five, Nepal",ABW,28.41335,82.47586,4,city  
"BURUBUNO Z/N, SAVANETA ARUBA",NA,NA,NA,NA,5,NA
"CALABAS 86-Z, NOORD ARUBA","Noord, Aruba, Aruba",ABW,12.56667,-70.01667,1,city  
"CASHERO 40-B, SANTA CRUZ ARUBA","40B, Cashero, Santa Cruz, Aruba, Netherlands",ABW,12.5249625,-69.9794372,1,building  
"CATIRI 20, NOORD ARUBA","Noord, Aruba, Aruba",ABW,12.56667,-70.01667,1,city  
"CATIRI 20-A, NOORD ARUBA","Noord, Aruba, Aruba",ABW,12.56667,-70.01667,1,city  
"CATIRI 21, NOORD ARUBA","Noord, Aruba, Aruba",ABW,12.56667,-70.01667,1,city  
"CATIRI 24, NOORD ARUBA","Noord, Aruba, Aruba",ABW,12.56667,-70.01667,1,city  
"CAYA ARAROET 22, PARADERA ARUBA","Paradera, Aruba, Aruba",ABW,12.53333,-70,1,city  
"CAYA BOHI 8, SAN NICOLAS NOORD ARUBA","8, Caya Bohi, Aruba, Aruba",ABW,12.450402,-69.927396,10,building  
"CAYA ERNESTO O. PETRONIA 39, ORANJESTAD WEST ARUBA","gisela, 39, Caya Ernesto O. Petronia, Ponton, Oranjestad West, Oranjestad, Oranjestad (city), Aruba, Netherlands",ABW,12.5305728,-70.0323774,2,venue  
"CAYA ERNESTO O. PETRONIA 78-C, ORANJESTAD WEST ARUBA","Caya Ernesto O. Petronia, Socotoro, Oranjestad West, Oranjestad, Oranjestad (city), Aruba, Netherlands",ABW,12.5247802,-70.0345805,3,street  
"CAYA FRERE BERNARDINUS 12, ORANJESTAD WEST ARUBA","12, Caya Frere Bernardinus, Madiki, Bushiri, Oranjestad West, Oranjestad, Oranjestad (city), Aruba, Netherlands",ABW,12.5328605,-70.0388593,1,building  
"CAYA FRERE BONIFACIUS 3, APT. 1, ORANJESTAD WEST ARUBA","Caya Frere Bonifacius, Oranjestad, Aruba, Aruba",ABW,12.534749,-70.037698,1,street  
"CAYA FRERE BONIFACIUS 3, ORANJESTAD WEST ARUBA","3, Caya Frere Bonifacius, Madiki, Bushiri, Oranjestad West, Oranjestad, Oranjestad (city), Aruba, Netherlands",ABW,12.5345514,-70.0378294,1,building  
"CAYA FRERE JOHANNES 3, ORANJESTAD WEST ARUBA","3, Caya Frere Johannes, Socotoro, Bushiri, Oranjestad West, Oranjestad, Oranjestad (city), Aruba, Netherlands",ABW,12.533243,-70.0372368,1,building  
"CAYA G.F. (BETICO) CROES 118, ORANJESTAD OOST ARUBA","118, Caya G.F. Betico Croes, Oranjestad Oost, Oranjestad, Oranjestad (city), Aruba, Netherlands",ABW,12.5193034,-70.0308483,1,building  
"CAYA G.F. (BETICO) CROES 126, ORANJESTAD OOST ARUBA","Victoria City Hotel, 126, Caya G.F. Betico Croes, Oranjestad Oost, Oranjestad, Oranjestad (city), Aruba, Netherlands",ABW,12.51904825,-70.03051547460285,1,venue  
"CAYA G.F. (BETICO) CROES 168, ORANJESTAD OOST ARUBA","Aruba Vision Center, 168, Caya G.F. Betico Croes, Oranjestad Oost, Oranjestad, Oranjestad (city), Aruba, Netherlands",ABW,12.518676899999999,-70.02741756773858,2,venue  
"CAYA G.F. (BETICO) CROES 17, ORANJESTAD OOST ARUBA","17, Caya G.F. Betico Croes, Rancho, Oranjestad Oost, Oranjestad, Oranjestad (city), Aruba, Netherlands",ABW,12.52016025,-70.03606105073186,2,building  
"CAYA G.F. (BETICO) CROES 189, ORANJESTAD OOST ARUBA","189, Caya G.F. Betico Croes, Oranjestad Oost, Dakota, Oranjestad (city), Aruba, Netherlands",ABW,12.5210162,-70.0229985,1,building  
"CAYA G.F. (BETICO) CROES 19-23, ORANJESTAD OOST ARUBA","Caya G.F. Betico Croes, Oranjestad Oost, Oranjestad, Oranjestad (city), Aruba, Netherlands",ABW,12.5193342,-70.030112,8,street  
"CAYA G.F. (BETICO) CROES 34, ORANJESTAD OOST ARUBA","34, Caya G.F. Betico Croes, Rancho, Oranjestad Oost, Oranjestad, Oranjestad (city), Aruba, Netherlands",ABW,12.5197489,-70.0356296,2,building  
"CAYA G.F. (BETICO) CROES 49, ORANJESTAD OOST ARUBA","Caya G.F. Betico Croes, Oranjestad Oost, Oranjestad, Oranjestad (city), Aruba, Netherlands",ABW,12.5193342,-70.030112,8,street  
"CAYA G.F. (BETICO) CROES 66, ORANJESTAD OOST ARUBA","66, Caya G.F. Betico Croes, Rancho, Oranjestad Oost, Oranjestad, Oranjestad (city), Aruba, Netherlands",ABW,12.5195754,-70.0341404,1,building  
"CAYA G.F. (BETICO) CROES 7, ORANJESTAD OOST ARUBA","7, Caya G.F. Betico Croes, Rancho, Oranjestad Oost, Oranjestad, Oranjestad (city), Aruba, Netherlands",ABW,12.5202202,-70.036649,1,building  
"CAYA G.F. (BETICO) CROES 85, ORANJESTAD OOST ARUBA","85, Caya G.F. Betico Croes, Rancho, Oranjestad Oost, Oranjestad, Oranjestad (city), Aruba, Netherlands",ABW,12.5198766,-70.0321891,2,building  
"CAYA JUANCHO KOCK ( V.H. KARAWARASTRAAT) 25, ORANJESTAD OOST ARUBA","Oranjestad, Aruba, Aruba",ABW,12.52398,-70.02703,1,city  
"CAYA MAGUEY 15, ORANJESTAD WEST ARUBA","Oranjestad, Aruba, Aruba",ABW,12.52398,-70.02703,1,city  
"CAYA PAPA JUAN PABLO II (RONDWEG) 15, ORANJESTAD OOST ARUBA","Oranjestad, Aruba, Aruba",ABW,12.52398,-70.02703,1,city  
"CUMANA 76, ORANJESTAD OOST ARUBA","Funeraria Aurora, 76, Cumana, Oranjestad Oost, Dakota, Oranjestad (city), Aruba, Netherlands",ABW,12.516796800000002,-70.0126894707262,1,venue  
"CUQUISASTRAAT 5, ORANJESTAD WEST ARUBA","5, Cuquisastraat, Ponton, Oranjestad West, Ponton, Oranjestad (city), Aruba, Netherlands",ABW,12.5371144,-70.0323586,2,building  
"CURA CABAI 141, SAVANETA ARUBA",NA,NA,NA,NA,5,NA
"CURA CABAI ZUID 81, SAVANETA ARUBA","81, Cura Cabai Zuid, Aruba",ABW,12.443117,-69.931904,1,building  
"DABARUIDASTRAAT 11, ORANJESTAD WEST ARUBA","hpcd int, 11, Dabaruidastraat, Ponton, Oranjestad West, Oranjestad, Oranjestad (city), Aruba, Netherlands",ABW,12.5312275,-70.0335055,1,venue  
"DADELSTRAAT 54, ORANJESTAD OOST ARUBA","54, Dadelstraat, Oranjestad Oost, Dakota, Oranjestad (city), Aruba, Netherlands",ABW,12.5195728,-70.0185717,2,building  
"DAKOTA SHOPPING PARADISE/AVENIDA DON MILIO CROES 51, ORANJESTAD OOST ARUBA","Dakota Shopping Paradise, Fergusonstraat, Oranjestad, Aruba, Aruba",ABW,12.511047,-70.019987,1,venue  
"DE LA SALLESTRAAT 5, ORANJESTAD WEST ARUBA","5, De La Sallestraat, Rancho, Oranjestad West, Oranjestad, Oranjestad (city), Aruba, Netherlands",ABW,12.524667,-70.0336173,1,building  
"DE VEERSTRAAT 3, SAN NICOLAS NOORD ARUBA","3, De Veerstraat, Aruba, Aruba",ABW,12.447847,-69.921834,9,building  
"DIVIDIVISTRAAT 8, ORANJESTAD OOST ARUBA","8, Dividivistraat, Oranjestad Oost, Dakota, Oranjestad (city), Aruba, Netherlands",ABW,12.5152959,-70.0209969,1,building  
"DOMINICANESSENSTRAAT 22, ORANJESTAD OOST ARUBA","22, Dominicanessenstraat, Rancho, Oranjestad Oost, Oranjestad, Oranjestad (city), Aruba, Netherlands",ABW,12.522095,-70.0327982,1,building  
"EDENSTRAAT 7, ORANJESTAD WEST ARUBA","7, Edenstraat, Madiki, Bushiri, Oranjestad West, Oranjestad, Oranjestad (city), Aruba, Netherlands",ABW,12.5302226,-70.0392107,1,building  
