"","node_id","name","jurisdiction","company_type","address","incorporation_date","inactivation_date","dorm_date","status","struck_off_date","country_codes","sourceID","valid_until","term","origin","valid_until_year","incorporation_date_form","incorporation_year","inactivation_date_form","inactivation_year","dorm_date_form","dorm_date_year","struck_off_date_form","struck_off_date_year","avg_officers","years_operative","tax_haven","avg_colombians","name_2","type","subtype","lat","lon","loctype","type_adr","hotspot_dist","nearest_hotspot"
"3274",10150568,"SCOTTSDALE INVESTMENTS GROUP LTD.","BVI",NA,"MOSSACK FONSECA & CO. (PERU) CORP. SAFFREY SQUARE SUITE 205; BANK LANE P. O. BOX N-8188 NASSAU; BAHAMAS **S.I.**","02-DEC-2011",NA,NA,"Active",NA,"BHS","Panama Papers",2015,"AGUILAR","Officer","2015-12-31","2011-12-01T23:00:00Z",2011,NA,NA,NA,NA,NA,NA,-0.520872929132018,-0.64822725499117,1,-0.162556149152493,"SCOTTSDALE INVESTMENTS GROUP LTD.","B2BC","Residential/Commercial",25.0777218363828,-77.3396232193062,"approximate_manual","street_address_manual",0.3836,"New Providence"
"3275",10094543,"ESPRIT MARITIME LIMITED","BVI",NA,"NAVILUX S.A. 20, AVENUE PASTEUR L-2310 LUXEMBOURG LUXEMBOURG CITY LUXEMBOURG","29-OCT-2002",NA,NA,"Active",NA,"LUX","Panama Papers",2015,"AGUILAR","Officer","2015-12-31","2002-10-28T23:00:00Z",2002,NA,NA,NA,NA,NA,NA,-0.20665724777737,0.247208129534693,1,-0.162556149152493,"ESPRIT MARITIME LIMITED","B2BC","Dealer",49.6188,6.123209,"rooftop","establishment",6024334.5639,"Bermuda"
"3276",169674,"Aguilar Construction Employee Benefit Trust","COOK","Cook Islands Asset Protection Trust",NA,"05-JAN-2000",NA,NA,"Struck / Defunct / Deregistered",NA,"XXX","Offshore Leaks",2010,"AGUILAR","Officer","2010-12-31","2000-01-04T23:00:00Z",2000,NA,NA,NA,NA,NA,NA,0.421774114931925,-0.051270331973928,0,-0.162556149152493,"Aguilar Construction Employee Benefit Trust","PUB","Community Association",4.7124242,-74.0792114,"range_interpolated","street_address",763672.3291,"Panama City"
"3277",230254,"Torrinsfield Ltd.","XXX","Standard Company under IBC Act","Nilson Research Corp. Dr. Mats A. Nilson P.O. Box 1156 Makati Central Post Office Makati City, Philippines","30-MAY-1997",NA,NA,"Active",NA,"PHL;VGB","Offshore Leaks",2010,"AGUILAR","Officer","2010-12-31","1997-05-29T22:00:00Z",1997,NA,NA,NA,NA,NA,NA,0.130002410816895,0.247208129534693,0,-0.162556149152493,"Torrinsfield Ltd.","B2BC","Residential/Commercial",14.554729,121.0244452,"approximate","locality",14785611.6068,"Bermuda"
"3278",20167919,"ONDINA INVESTMENT LTD.","BAH",NA,NA,"13-JUN-2013",NA,NA,NA,NA,NA,"Bahamas Leaks",2016,"AGUILAR","Officer","2016-12-31","2013-06-12T22:00:00Z",2013,NA,NA,NA,NA,NA,NA,-0.20665724777737,-0.747720075494044,1,-0.162556149152493,"ONDINA INVESTMENT LTD.","B2BC","Residential/Commercial",4.7124242,-74.0792114,"range_interpolated","street_address",763672.3291,"Panama City"
"3279",20174469,"Graham International Fund Ltd.","BAH",NA,NA,"07-JUL-2015",NA,NA,NA,NA,NA,"Bahamas Leaks",2016,"AGUILAR","Officer","2016-12-31","2015-07-06T22:00:00Z",2015,NA,NA,NA,NA,NA,NA,-0.20665724777737,-0.946705716499791,1,-0.162556149152493,"Graham International Fund Ltd.","B2BC","Financial Services",4.7124242,-74.0792114,"range_interpolated","street_address",763672.3291,"Panama City"
"3280",20173678,"Ocean State International, Inc","BAH",NA,NA,"01-APR-2015",NA,NA,NA,NA,NA,"Bahamas Leaks",2016,"AGUILAR","Officer","2016-12-31","2015-03-31T22:00:00Z",2015,NA,NA,NA,NA,NA,NA,-0.520872929132018,-0.946705716499791,1,-0.162556149152493,"Ocean State International, Inc","B2B","Wholesale  Dealer",4.7124242,-74.0792114,"range_interpolated","street_address",763672.3291,"Panama City"
"3281",82001495,"Kot Insurance Company Ltd.","BM",NA,"Canon's Court; 22 Victoria Street; Hamilton; HM 12; Bermuda","25-FEB-1993",NA,NA,NA,NA,"BMU","Paradise Papers - Appleby",2014,"AGUILAR","Officer","2014-12-31","1993-02-24T23:00:00Z",1993,NA,NA,NA,NA,NA,NA,1.67863684035052,1.04315069355768,1,-0.162556149152493,"Kot Insurance Company Ltd.","B2BC","Financial Services",32.2948832,-64.7836868,"rooftop","street_address",0.4664,"Bermuda"
"3282",82001386,"INVESCO Pacific Partner Ltd.","BM",NA,"Canon's Court; 22 Victoria Street; Hamilton; HM 12; Bermuda","05-DEC-1983",NA,NA,NA,NA,"BMU","Paradise Papers - Appleby",2014,"AGUILAR","Officer","2014-12-31","1983-12-04T23:00:00Z",1983,NA,NA,NA,NA,NA,NA,0.0879199534926122,2.03807889858642,1,-0.162556149152493,"INVESCO Pacific Partner Ltd.","B2BC","Financial Services",32.2948832,-64.7836868,"rooftop","street_address",0.4664,"Bermuda"
"3283",82002198,"INVESCO Global Asset Management (Bermuda) Ltd.","BM",NA,"Canon's Court; 22 Victoria Street; Hamilton; HM 12; Bermuda","02-MAY-1995",NA,NA,NA,NA,"BMU;IRL","Paradise Papers - Appleby",2014,"AGUILAR","Officer","2014-12-31","1995-05-01T22:00:00Z",1995,NA,NA,NA,NA,NA,NA,0.814543716625235,0.844165052551935,1,-0.162556149152493,"INVESCO Global Asset Management (Bermuda) Ltd.","B2BC","Financial Services",32.2948832,-64.7836868,"rooftop","street_address",0.4664,"Bermuda"
"3284",82004420,"INVESCO Asset Management (Bermuda) Ltd.","BM",NA,"Canon's Court; 22 Victoria Street; Hamilton; HM 12; Bermuda","05-MAR-1970",NA,NA,NA,NA,"BMU;IRL","Paradise Papers - Appleby",2014,"AGUILAR","Officer","2014-12-31","1970-03-04T23:00:00Z",1970,NA,NA,NA,NA,NA,NA,0.0866107214869677,3.33148556512378,1,-0.162556149152493,"INVESCO Asset Management (Bermuda) Ltd.","B2BC","Financial Services",32.2948832,-64.7836868,"rooftop","street_address",0.4664,"Bermuda"
"3285",82014534,"Vitamins Direct (Bermuda) Limited","BM",NA,"Canon's Court; 22 Victoria Street; Hamilton; HM 12; Bermuda","28-APR-2011",NA,NA,NA,NA,"BMU","Paradise Papers - Appleby",2014,"AGUILAR","Officer","2014-12-31","2011-04-27T22:00:00Z",2011,NA,NA,NA,NA,NA,NA,1.20731331831854,-0.747720075494044,1,-0.162556149152493,"Vitamins Direct (Bermuda) Limited","B2BC","Food",32.2948832,-64.7836868,"rooftop","street_address",0.4664,"Bermuda"
"3286",85025210,"DURAMARCA","AW",NA,"WILHELMINASTRAAT 19, ORANJESTAD OOST","01-JUN-1999",NA,NA,NA,NA,NA,"Paradise Papers - Aruba corporate registry",2016,"AGUILAR","Officer","2016-12-31","1999-05-31T22:00:00Z",1999,NA,NA,NA,NA,NA,NA,0.40431768819,0.645179411546188,1,-0.162556149152493,"DURAMARCA","B2BC","Dealer",12.5188525,-70.0348226,"rooftop","premise",194.6772,"Oranjestad"
"3287",85048918,"J.C. CONSTRUCCION","AW",NA,"HOOIBERG 41-K, SANTA CRUZ","01-OCT-2015",NA,NA,NA,NA,NA,"Paradise Papers - Aruba corporate registry",2016,"AGUILAR","Officer","2016-12-31","2015-09-30T22:00:00Z",2015,NA,NA,NA,NA,NA,NA,-0.520872929132018,-0.946705716499791,1,-0.162556149152493,"J.C. CONSTRUCCION","B2BC","Contractor",36.9741171,-122.0307963,"approximate","locality",4404974.1336,"Cayman Islands"
"3288",85022702,"ALLEGRO PALM BEACH VBA","AW",NA,"J.E. IRAUSQUIN BLVD. 83, NOORD","23-DEC-1997",NA,NA,NA,NA,NA,"Paradise Papers - Aruba corporate registry",2016,"AGUILAR","Officer","2016-12-31","1997-12-22T23:00:00Z",1997,NA,NA,NA,NA,NA,NA,-0.59942684947068,0.844165052551935,1,-0.162556149152493,"ALLEGRO PALM BEACH VBA","B2BC","Food",12.5703015,-70.0459414,"rooftop","street_address",5661.7944,"Oranjestad"
"3289",85026961,"DISTRIBUIDORA ""DE LOS ANDES""","AW",NA,"BALASHI 77, SANTA CRUZ","01-OCT-2001",NA,NA,NA,"06-OCT-2008",NA,"Paradise Papers - Aruba corporate registry",2016,"AGUILAR","Officer","2016-12-31","2001-09-30T22:00:00Z",2001,NA,NA,NA,NA,"2008-10-05T22:00:00Z",2008,-0.520872929132018,0.44619377054044,1,-0.162556149152493,"DISTRIBUIDORA ""DE LOS ANDES""","B2BC","Food",36.9741171,-122.0307963,"approximate","locality",4404974.1336,"Cayman Islands"
"3290",85044327,"CREATTICA ADVERTISEMENT SERVICES","AW",NA,"SABANA BASORA NOORD 26-A, SAVANETA","30-AUG-2012",NA,NA,NA,NA,NA,"Paradise Papers - Aruba corporate registry",2016,"AGUILAR","Officer","2016-12-31","2012-08-29T22:00:00Z",2012,NA,NA,NA,NA,NA,NA,-0.520872929132018,-0.64822725499117,1,-0.162556149152493,"CREATTICA ADVERTISEMENT SERVICES","B2BC","Dealer",12.4726571,-69.9623537,"geometric_center","establishment",6514.7882,"Oranjestad"
"3291",85040696,"LAS VIRTUDES","AW",NA,"CAYA G.F. (BETICO) CROES 40, ORANJESTAD OOST","10-SEP-2009",NA,NA,NA,NA,NA,"Paradise Papers - Aruba corporate registry",2016,"AGUILAR","Officer","2016-12-31","2009-09-09T22:00:00Z",2009,NA,NA,NA,NA,NA,NA,-0.285211168116032,-0.349748793482549,1,-0.162556149152493,"LAS VIRTUDES","B2BC","Residential/Commercial",12.5197018,-70.035401,"rooftop","street_address",86.4982,"Oranjestad"
"3292",85045649,"TUS MIL CREACIONES BEAUTYSALON","AW",NA,"AVENIDA DON MILIO CROES 93, ORANJESTAD OOST","25-FEB-2013",NA,NA,NA,NA,NA,"Paradise Papers - Aruba corporate registry",2016,"AGUILAR","Officer","2016-12-31","2013-02-24T23:00:00Z",2013,NA,NA,NA,NA,NA,NA,-0.520872929132018,-0.747720075494044,1,-0.162556149152493,"TUS MIL CREACIONES BEAUTYSALON","B2C","Health and Beauty",12.5092044,-70.0086306,"approximate","political",46.2964,"Oranjestad"
"3293",85044059,"AGUILAR CONSTRUCTION","AW",NA,"CAYA ARAROET 22, PARADERA","25-JUN-2012",NA,NA,NA,NA,NA,"Paradise Papers - Aruba corporate registry",2016,"AGUILAR","Officer","2016-12-31","2012-06-24T22:00:00Z",2012,NA,NA,NA,NA,NA,NA,-0.520872929132018,-0.64822725499117,1,-0.162556149152493,"AGUILAR CONSTRUCTION","B2BC","Contractor",12.5485068,-70.0017345,"range_interpolated","street_address",4423.0875,"Oranjestad"
"3294",100301001,"AGUILAR & SWAN LTD.","BRB",NA,"C/O J.W.BUSINESS SERVICES INC., INTERNATIONAL TRADING CENTRE, WARRENS, ST. MICHAEL,","17-JAN-1986",NA,NA,NA,NA,"BRB","Paradise Papers - Barbados corporate registry",2016,"AGUILAR","Officer","2016-12-31","1986-01-16T23:00:00Z",1986,NA,NA,NA,NA,NA,NA,-0.0140734430761344,1.93858607808355,1,-0.162556149152493,"AGUILAR & SWAN LTD.","B2BC","Residential/Commercial",13.1462404,-59.6060126,"approximate","political",5507.2319,"St.Michael"
"3295",100301959,"LEAR INVESTMENTS LIMITED","BRB",NA,"CHEFFETTE RESTAURANTS LTD. HARBOUR ROAD ST MICHAEL BARBADOS","03-JUL-1981",NA,NA,NA,NA,"BRB","Paradise Papers - Barbados corporate registry",2016,"AGUILAR","Officer","2016-12-31","1981-07-02T22:00:00Z",1981,NA,NA,NA,NA,NA,NA,1.99285252170516,2.43605018059791,1,-0.162556149152493,"LEAR INVESTMENTS LIMITED","B2BC","Residential/Commercial",13.0975815,-59.621154,"geometric_center","establishment",939.6741,"St.Michael"
"3296",100301517,"VITAMIN PET FOODS LIMITED","BRB",NA,"LOWER ESTATE, ST. MICHAEL , BARBADOS.","06-MAR-1977",NA,NA,NA,NA,"BRB","Paradise Papers - Barbados corporate registry",2016,"AGUILAR","Officer","2016-12-31","1977-03-05T23:00:00Z",1977,NA,NA,NA,NA,NA,NA,-0.277355776082166,2.83402146260941,1,-0.162556149152493,"VITAMIN PET FOODS LIMITED","B2BC","Dealer",13.135171,-59.5800813,"approximate","political",5011.0435,"St.Michael"
"3297",101737195,"ROSEWOOD SHIPPING CORPORATION","BRB",NA,"IBC'S SERVICES INCORPORATED, ""CEDAR COURT"", WILDEY BUSINESS PARK, WILDEY, ST.MICHAEL, BARBADOS, BB14006.","04-JUL-2013",NA,NA,NA,NA,"BRB","Paradise Papers - Barbados corporate registry",2016,"AGUILAR","Officer","2016-12-31","2013-07-03T22:00:00Z",2013,NA,NA,NA,NA,NA,NA,-0.20665724777737,-0.747720075494044,1,-0.162556149152493,"ROSEWOOD SHIPPING CORPORATION","B2BC","Moving/Transfer Service",13.0938708,-59.5857399,"geometric_center","establishment",2032.7989,"St.Michael"
"3298",100301543,"HERITAGE HOMES LIMITED","BRB",NA,"ALLEYNE AGUILAR & ALTMAN LIMITED, ROSE BANK, DERRICKS, ST JAMES, BARBADOS.","26-JUN-1986",NA,NA,NA,NA,"BRB","Paradise Papers - Barbados corporate registry",2016,"AGUILAR","Officer","2016-12-31","1986-06-25T22:00:00Z",1986,NA,NA,NA,NA,NA,NA,-0.20665724777737,1.93858607808355,1,-0.162556149152493,"HERITAGE HOMES LIMITED","B2BC","Contractor",NA,NA,NA,NA,NA,"Panama City"
"3299",101301257,"AH&A GLOBAL SRL","BRB",NA,"THE GROVE, 21 PINE ROAD, BELLEVILLE, ST.MICHAEL, BB11113, BARBADOS.","16-AUG-2016",NA,NA,NA,NA,"BRB","Paradise Papers - Barbados corporate registry",2016,"AGUILAR","Officer","2016-12-31","2016-08-15T22:00:00Z",2016,NA,NA,NA,NA,NA,NA,-0.20665724777737,-1.04619853700266,1,-0.162556149152493,"AH&A GLOBAL SRL","B2BC","Referral Services",13.097696,-59.601186,"rooftop","street_address",346.5047,"St.Michael"
"3300",101735917,"CORAL VESSELS GROUP LTD.","BRB",NA,"IBC'S SERVICES INCORPORATED ""THE BUSINESS CENTRE"" UPTON, CHRIST CHURCH, BARBADOS, BB11103.","29-MAY-2012",NA,NA,NA,NA,"BRB","Paradise Papers - Barbados corporate registry",2016,"AGUILAR","Officer","2016-12-31","2012-05-28T22:00:00Z",2012,NA,NA,NA,NA,NA,NA,-0.20665724777737,-0.64822725499117,1,-0.162556149152493,"CORAL VESSELS GROUP LTD.","B2BC","Contractor",13.0922279,-59.5778465,"geometric_center","establishment",2907.219,"St.Michael"
"3301",101731774,"HURACAN SHIPPING CORPORATION","BRB",NA,"#13, 8TH AVENUE, BELLEVILLE, ST.MICHAEL, BARBADOS.","24-MAR-2009",NA,NA,NA,NA,"BRB","Paradise Papers - Barbados corporate registry",2016,"AGUILAR","Officer","2016-12-31","2009-03-23T23:00:00Z",2009,NA,NA,NA,NA,NA,NA,0.107558433577278,-0.349748793482549,1,-0.162556149152493,"HURACAN SHIPPING CORPORATION","B2BC","Moving/Transfer Service",13.0984269,-59.6022463,"geometric_center","route",282.641,"St.Michael"
"3302",101731775,"TIFON SHIPPING CORPORATION","BRB",NA,"THE PHOENIX CENTRE, GEORGE STREET, BELLEVILLE , ST.MICHAEL, BARBADOS.","24-MAR-2009",NA,NA,NA,NA,"BRB","Paradise Papers - Barbados corporate registry",2016,"AGUILAR","Officer","2016-12-31","2009-03-23T23:00:00Z",2009,NA,NA,NA,NA,NA,NA,0.421774114931925,-0.349748793482549,1,-0.162556149152493,"TIFON SHIPPING CORPORATION","B2BC","Moving/Transfer Service",13.0961617,-59.6034531,"geometric_center","route",111.3894,"St.Michael"
"3303",101737220,"NORTHSTAR SHIPPING, LTD.","BRB",NA,"IBC'S SERVICES INCORPORATED, ""CEDAR COURT"", WILDEY BUSINESS PARK, WILDEY, ST.MICHAEL, BARBADOS, BB14006.","11-JUL-2013",NA,NA,NA,NA,"BRB","Paradise Papers - Barbados corporate registry",2016,"AGUILAR","Officer","2016-12-31","2013-07-10T22:00:00Z",2013,NA,NA,NA,NA,NA,NA,-0.20665724777737,-0.747720075494044,1,-0.162556149152493,"NORTHSTAR SHIPPING, LTD.","B2BC","Moving/Transfer Service",13.0938708,-59.5857399,"geometric_center","establishment",2032.7989,"St.Michael"
"3304",101421011,"GIW HOLDINGS C.V.","BRB",NA,"CORPORATION SERVICE COMPANY, 2711 CENTERVILLE ROAD, SUITE 400, WILMINGTON, DELAWARE 19808-591, U.S.A.","04-MAR-2002",NA,NA,NA,NA,"BRB;USA","Paradise Papers - Barbados corporate registry",2016,"AGUILAR","Officer","2016-12-31","2002-03-03T23:00:00Z",2002,NA,NA,NA,NA,NA,NA,0.631251235835024,0.346700950037567,1,-0.162556149152493,"GIW HOLDINGS C.V.","B2BC","Residential/Commercial",39.7546839,-75.6272381,"rooftop","subpremise",1279923.0973,"Bermuda"
"3305",240023574,"Zca Ventures Inc.","BVI","Business Corporation","3rd Floor, Yamraj Building, Market Square, P.O. Box 3175 Road Town, Tortola British Virgin Islands","01-SEP-2017",NA,NA,"Active",NA,"VGB","Pandora Papers - Alemán, Cordero, Galindo & Lee (Alcogal)",2017,"AGUILAR","Officer","2017-12-31","2017-08-31T22:00:00Z",2017,NA,NA,NA,NA,NA,NA,NA,-1.04619853700266,1,NA,"Zca Ventures Inc.","B2BC","Contractor",18.4243873,-64.6208096,"rooftop","premise",0.3035,"British Virgin Islands"
"3306",240022457,"GENOA INVESTING LTD.","BVI","Business Corporation","3rd Floor, Yamraj Building, Market Square, P.O. Box 3175 Road Town, Tortola British Virgin Islands","08-JUL-2002",NA,NA,"Active",NA,"VGB","Pandora Papers - Alemán, Cordero, Galindo & Lee (Alcogal)",2017,"AGUILAR","Officer","2017-12-31","2002-07-07T22:00:00Z",2002,NA,NA,NA,NA,NA,NA,NA,0.44619377054044,1,NA,"GENOA INVESTING LTD.","B2BC","Financial Services",18.4243873,-64.6208096,"rooftop","premise",0.3035,"British Virgin Islands"
"3307",240027227,"CROATSRULE LIMITED","BVI","Business Corporation","3rd Floor, Yamraj Building, Market Square, P.O. Box 3175 Road Town, Tortola British Virgin Islands","23-APR-2013",NA,NA,"Active",NA,"VGB","Pandora Papers - Alemán, Cordero, Galindo & Lee (Alcogal)",2017,"AGUILAR","Officer","2017-12-31","2013-04-22T22:00:00Z",2013,NA,NA,NA,NA,NA,NA,NA,-0.64822725499117,1,NA,"CROATSRULE LIMITED","B2BC","Dealer",18.4243873,-64.6208096,"rooftop","premise",0.3035,"British Virgin Islands"
"3308",55037704,"ING CARDON LTD","MLT",NA,"LEVEL 1, BLUE HARBOUR BUSINESS CENTRE,  TA XBIEX YACHT MARINA, TA' XBIEXXBX 1027, MALTA","03-APR-2008",NA,NA,NA,NA,"MLT","Paradise Papers - Malta corporate registry",2016,"AGUILAR","Officer","2016-12-31","2008-04-02T22:00:00Z",2008,NA,NA,NA,NA,NA,NA,NA,-0.250255972979675,1,NA,"ING CARDON LTD","B2BC","Financial Services",35.8975397,14.4958779,"geometric_center","establishment",7108315.1639,"Bermuda"
"3309",55049072,"EQUIPO INVESTMENTS LIMITED","MLT",NA,"T9F8, PRETI COURT, IL-PONTA TA' TIGNE, SLIEMATP01, MALTA","18-OCT-2011",NA,NA,NA,NA,"MLT","Paradise Papers - Malta corporate registry",2016,"AGUILAR","Officer","2016-12-31","2011-10-17T22:00:00Z",2011,NA,NA,NA,NA,NA,NA,NA,-0.548734434488297,1,NA,"EQUIPO INVESTMENTS LIMITED","B2BC","Residential/Commercial",35.90713,14.511334,"rooftop","establishment",7109199.5351,"Bermuda"
"3310",55041723,"CAREGIVER & MANPOWER INTERNATIONAL SERVICES (MALTA) LIMITED","MLT",NA,"14, ST. GEORGE'S ALLEY, GHARGHURGHR 1561, MALTA","17-AUG-2009",NA,NA,"Struck Off",NA,"MLT","Paradise Papers - Malta corporate registry",2016,"AGUILAR","Officer","2016-12-31","2009-08-16T22:00:00Z",2009,NA,NA,NA,NA,NA,NA,NA,-0.349748793482549,1,NA,"CAREGIVER & MANPOWER INTERNATIONAL SERVICES (MALTA) LIMITED","B2BC","Employment Agency",35.9237367,14.453202,"approximate","locality",7103649.0086,"Bermuda"
"3311",55044137,"NUCLEOTEC HOLDING LIMITED","MLT",NA,"81-83, ST PAUL STREET, VALLETTAVLT 1213, MALTA","21-MAY-2010",NA,NA,NA,NA,"MLT","Paradise Papers - Malta corporate registry",2016,"AGUILAR","Officer","2016-12-31","2010-05-20T22:00:00Z",2010,NA,NA,NA,NA,NA,NA,NA,-0.449241613985423,1,NA,"NUCLEOTEC HOLDING LIMITED","B2BC","Dealer",35.8974454,14.5142168,"rooftop","street_address",7109849.1754,"Bermuda"
"3312",240031258,"RED PARK LTD.","BVI","Business Corporation","3rd Floor, Yamraj Building, Market Square, P.O. Box 3175 Road Town, Tortola British Virgin Islands","23-OCT-1997",NA,NA,"In Penalty",NA,"VGB","Pandora Papers - Alemán, Cordero, Galindo & Lee (Alcogal)",2018,"AGUILAR","Officer","2018-12-31","1997-10-22T22:00:00Z",1997,NA,NA,NA,NA,NA,NA,NA,1.04315069355768,1,NA,"RED PARK LTD.","B2BC","Residential/Commercial",18.4243873,-64.6208096,"rooftop","premise",0.3035,"British Virgin Islands"
"3313",240031710,"JOSPORT INVESTMENTS LIMITED","BVI","Business Corporation","3rd Floor, Yamraj Building, Market Square, P.O. Box 3175 Road Town, Tortola British Virgin Islands","19-MAY-2011",NA,NA,"Active",NA,"VGB","Pandora Papers - Alemán, Cordero, Galindo & Lee (Alcogal)",2018,"AGUILAR","Officer","2018-12-31","2011-05-18T22:00:00Z",2011,NA,NA,NA,NA,NA,NA,NA,-0.349748793482549,1,NA,"JOSPORT INVESTMENTS LIMITED","B2BC","Residential/Commercial",18.4243873,-64.6208096,"rooftop","premise",0.3035,"British Virgin Islands"
"3314",240027511,"DEFORD OVERSEAS LIMITED","BVI","Business Corporation","3rd Floor, Yamraj Building, Market Square, P.O. Box 3175 Road Town, Tortola British Virgin Islands","02-JAN-2003",NA,NA,"Active",NA,"VGB","Pandora Papers - Alemán, Cordero, Galindo & Lee (Alcogal)",2017,"AGUILAR","Officer","2017-12-31","2003-01-01T23:00:00Z",2003,NA,NA,NA,NA,NA,NA,NA,0.346700950037567,1,NA,"DEFORD OVERSEAS LIMITED","B2BC","Referral Services",18.4243873,-64.6208096,"rooftop","premise",0.3035,"British Virgin Islands"
"3315",240027073,"FERVIEW HOLDINGS CORP.","BVI","Business Corporation","3rd Floor, Yamraj Building, Market Square, P.O. Box 3175 Road Town, Tortola British Virgin Islands","12-AUG-2010",NA,NA,"Active",NA,"VGB","Pandora Papers - Alemán, Cordero, Galindo & Lee (Alcogal)",2017,"AGUILAR","Officer","2017-12-31","2010-08-11T22:00:00Z",2010,NA,NA,NA,NA,NA,NA,NA,-0.349748793482549,1,NA,"FERVIEW HOLDINGS CORP.","B2BC","Residential/Commercial",18.4243873,-64.6208096,"rooftop","premise",0.3035,"British Virgin Islands"
"3316",240027077,"ELMA OVERSEAS LIMITED","BVI","Business Corporation","3rd Floor, Yamraj Building, Market Square, P.O. Box 3175 Road Town, Tortola British Virgin Islands","05-DEC-2003",NA,NA,"In Penalty",NA,"VGB","Pandora Papers - Alemán, Cordero, Galindo & Lee (Alcogal)",2017,"AGUILAR","Officer","2017-12-31","2003-12-04T23:00:00Z",2003,NA,NA,NA,NA,NA,NA,NA,0.346700950037567,1,NA,"ELMA OVERSEAS LIMITED","B2B","Wholesale  Dealer",18.4243873,-64.6208096,"rooftop","premise",0.3035,"British Virgin Islands"
"3317",240028288,"SIEVER VOLK INDUSTRIES Limited","BVI","Business Corporation","3rd Floor, Yamraj Building, Market Square, P.O. Box 3175 Road Town, Tortola British Virgin Islands","28-JAN-2015",NA,NA,"Struck Off",NA,"VGB","Pandora Papers - Alemán, Cordero, Galindo & Lee (Alcogal)",2017,"AGUILAR","Officer","2017-12-31","2015-01-27T23:00:00Z",2015,NA,NA,NA,NA,NA,NA,NA,-0.847212895996918,1,NA,"SIEVER VOLK INDUSTRIES Limited","B2B","Wholesale  Dealer",18.4243873,-64.6208096,"rooftop","premise",0.3035,"British Virgin Islands"
"3318",240430114,"GREEN DRAGON INTERNATIONAL CORPORATION","PAN",NA,NA,"18-JUN-2004",NA,NA,NA,NA,"GTM","Pandora Papers - Overseas Management Company (OMC)",2016,"AGUILAR","Officer","2016-12-31","2004-06-17T22:00:00Z",2004,NA,NA,NA,NA,NA,NA,NA,0.147715309031819,0,NA,"GREEN DRAGON INTERNATIONAL CORPORATION","B2B","Wholesale  Dealer",4.7124242,-74.0792114,"range_interpolated","street_address",763672.3291,"Panama City"
"3319",10188908,"PERSING ENTERPRISES SOCIEDAD ANONIMA","CRI",NA,"ECHAVARRIA ABOGADOS CALLE 3 SUR NO 43 A 52; OFICINA 1005; TORRE ULTRABURSÁTILES; 43 AVENIDA; MEDELLIN COLOMBIA","21-SEP-2015",NA,NA,"Active",NA,"COL","Panama Papers",2015,"ARISTIZABAL","Officer","2015-12-31","2015-09-20T22:00:00Z",2015,NA,NA,NA,NA,NA,NA,-0.20665724777737,-1.04619853700266,0,3.19022868245529,"PERSING ENTERPRISES SOCIEDAD ANONIMA","PUB","Community Association",6.2014165,-75.5728002,"rooftop","subpremise",531290.8951,"Panama City"
"3320",10174692,"ADLON CONSULTANTS INC.","PMA",NA,"CRA 43A NO. 1 - 50; TORRE PROTECCION; OFICINA 852; MEDELLIN; COLOMBIA MEDELLIN COLOMBIA","02-JAN-2015",NA,NA,"Active",NA,"COL","Panama Papers",2015,"ARISTIZABAL","Officer","2015-12-31","2015-01-01T23:00:00Z",2015,NA,NA,NA,NA,NA,NA,-0.20665724777737,-1.04619853700266,1,3.19022868245529,"ADLON CONSULTANTS INC.","B2BC","Computer Services",6.2043449,-75.5710605,"rooftop","subpremise",531253.1183,"Panama City"
"3321",10209799,"LENNOX GROUP CORP.","BVI",NA,"JOSE MIGUEL CORREA CALLE 93A N. 14 - 17 OFICINA 704 EDIFICIO CENTRO 93 BOGOTÁ, COLOMBIA BOGOTA COLOMBIA","28-FEB-2014","06-NOV-2015",NA,"Defaulted","31-OCT-2015","COL","Panama Papers",2015,"ARISTIZABAL","Officer","2015-12-31","2014-02-27T23:00:00Z",2014,"2015-11-05T23:00:00Z",2015,NA,NA,"2015-10-30T23:00:00Z",2015,-0.20665724777737,-0.946705716499791,1,3.19022868245529,"LENNOX GROUP CORP.","B2BC","Contractor",4.6773579,-74.0508521,"rooftop","subpremise",768576.5295,"Panama City"
"3322",10105652,"VITA INTERNATIONAL CORP.","BVI",NA,"1541 BRICKELL AVENUE - SUITE 1806 MIAMI, FLORIDA   33129","14-NOV-2002",NA,NA,"Active",NA,"USA","Panama Papers",2015,"ARISTIZABAL","Officer","2015-12-31","2002-11-13T23:00:00Z",2002,NA,NA,NA,NA,NA,NA,-0.20665724777737,0.247208129534693,1,2.71125942079703,"VITA INTERNATIONAL CORP.","B2B","Wholesale  Dealer",25.7563807,-80.1924756,"rooftop","subpremise",296613.4496,"New Providence"
"3323",10208890,"ROSSENVILLE CAPITAL LTD.","BVI",NA,"CRA 43A NO. 1 - 50; TORRE PROTECCION; OFICINA 852; MEDELLIN; COLOMBIA MEDELLIN COLOMBIA","07-APR-2015",NA,NA,"Active",NA,"COL","Panama Papers",2015,"ARISTIZABAL","Officer","2015-12-31","2015-04-06T22:00:00Z",2015,NA,NA,NA,NA,NA,NA,-0.520872929132018,-1.04619853700266,1,-0.162556149152493,"ROSSENVILLE CAPITAL LTD.","B2BC","Financial Services",6.2043449,-75.5710605,"rooftop","subpremise",531253.1183,"Panama City"
