"node_id","name","original_name","former_name","jurisdiction","jurisdiction_description","company_type","address","internal_id","incorporation_date","inactivation_date","struck_off_date","dorm_date","status","service_provider","ibcRUC","country_codes","countries","sourceID","valid_until","note","term"
20003376,"AVANTI CORPORATION LIMITED","AVANTI CORPORATION LIMITED","","BAH","Bahamas","","",3376,"18-DEC-1990","","01-JAN-1996","","","","3376B","","","Bahamas Leaks","The Bahamas Leaks data is current through early 2016.","","AVANTI"
20011747,"AVANTI INVESTMENT CORPORATION LIMITED","AVANTI INVESTMENT CORPORATION LIMITED","","BAH","Bahamas","","",11747,"24-NOV-1992","","","","","","11747B","","","Bahamas Leaks","The Bahamas Leaks data is current through early 2016.","","AVANTI"
20007206,"AVANTI INTERNATIONAL INC","AVANTI INTERNATIONAL INC","","BAH","Bahamas","","",7206,"19-NOV-1991","","31-DEC-1994","","","","7206B","","","Bahamas Leaks","The Bahamas Leaks data is current through early 2016.","","AVANTI"
20010353,"AVANTI SERVICES LIMITED","AVANTI SERVICES LIMITED","","BAH","Bahamas","","",10353,"05-AUG-1992","","31-DEC-1994","","","","10353B","","","Bahamas Leaks","The Bahamas Leaks data is current through early 2016.","","AVANTI"
20017701,"AVANTI HOLDINGS LIMITED","AVANTI HOLDINGS LIMITED","","BAH","Bahamas","","",17701,"13-OCT-1993","","31-DEC-1994","","","","17701B","","","Bahamas Leaks","The Bahamas Leaks data is current through early 2016.","","AVANTI"
20040305,"AVANTI INVESTMENTS LTD.","AVANTI INVESTMENTS LTD.","","BAH","Bahamas","","",40305,"19-JAN-1996","","31-JAN-2001","","","","40305B","","","Bahamas Leaks","The Bahamas Leaks data is current through early 2016.","","AVANTI"
20026577,"AVANTI CONSULTING, LIMITED","AVANTI CONSULTING, LIMITED","","BAH","Bahamas","","",26577,"03-OCT-1994","","10-APR-2003","","","","26577B","","","Bahamas Leaks","The Bahamas Leaks data is current through early 2016.","","AVANTI"
20058494,"AVANTI DEVELOPMENT CORP","AVANTI DEVELOPMENT CORP","","BAH","Bahamas","","",58494,"29-MAY-1997","","31-DEC-1998","","","","58494B","","","Bahamas Leaks","The Bahamas Leaks data is current through early 2016.","","AVANTI"
20089172,"AVANTI CAPITAL & ASSET MANAGEMENT COMPANY, LTD","AVANTI CAPITAL & ASSET MANAGEMENT COMPANY, LTD","","BAH","Bahamas","","",89172,"16-APR-1999","","31-JAN-2001","","","","89172B","","","Bahamas Leaks","The Bahamas Leaks data is current through early 2016.","","AVANTI"
20089220,"AVANTI ASSOCIATES INCORPORATED","AVANTI ASSOCIATES INCORPORATED","","BAH","Bahamas","","",89220,"19-APR-1999","","31-AUG-2002","","","","89220B","","","Bahamas Leaks","The Bahamas Leaks data is current through early 2016.","","AVANTI"
20100068,"AVANTI LTD.","AVANTI LTD.","","BAH","Bahamas","","",100068,"30-DEC-1999","","31-JAN-2001","","","","100068B","","","Bahamas Leaks","The Bahamas Leaks data is current through early 2016.","","AVANTI"
20124595,"AVANTI PROTECTORS LIMITED","AVANTI PROTECTORS LIMITED","","BAH","Bahamas","","",124595,"26-JUL-2002","","","","","","124595B","","","Bahamas Leaks","The Bahamas Leaks data is current through early 2016.","","AVANTI"
20173101,"AVANTI WORLDWIDE HOLDINGS LTD.","AVANTI WORLDWIDE HOLDINGS LTD.","","BAH","Bahamas","","",173101,"26-JAN-2015","","","","","","173101B","","","Bahamas Leaks","The Bahamas Leaks data is current through early 2016.","","AVANTI"
85017774,"AVANTI CORPORATION AVV (I.L.)","","","AW","Aruba","","",NA,"14-OCT-1994","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","","AVANTI"
101704831,"AVANTI INVESTMENTS LIMITED","","","BRB","Barbados","","",NA,"08-JUL-1988","","","","","","","BRB","Barbados","Paradise Papers - Barbados corporate registry","Barbados corporate registry data is current through 2016","","AVANTI"
200113810,"AVANTI EXPORTING GROUP LTD","","","KNA","Saint Kitts and Nevis","","",NA,"18-MAY-1999","","02-JUN-2014","","","","","","","Paradise Papers - Nevis corporate registry","Nevis corporate registry data is current through 2016","","AVANTI"
200130934,"AVANTI 180 INC","","","KNA","Saint Kitts and Nevis","","",NA,"26-SEP-2006","","31-JAN-2009","","","","","","","Paradise Papers - Nevis corporate registry","Nevis corporate registry data is current through 2016","","AVANTI"
200134346,"AVANTI MARITIME, INC.","","","KNA","Saint Kitts and Nevis","","",NA,"05-JUN-2008","","","","","","","","","Paradise Papers - Nevis corporate registry","Nevis corporate registry data is current through 2016","","AVANTI"
200143571,"AVANTI PRIMO S.A.","","","KNA","Saint Kitts and Nevis","","",NA,"30-APR-2014","","03-MAY-2016","","","","","","","Paradise Papers - Nevis corporate registry","Nevis corporate registry data is current through 2016","","AVANTI"
200144054,"AVANTI ASSETS CORPORATION","","","KNA","Saint Kitts and Nevis","","",NA,"02-SEP-2014","","","","","","","","","Paradise Papers - Nevis corporate registry","Nevis corporate registry data is current through 2016","","AVANTI"
200144748,"AVANTI SERVICES CORP","","","KNA","Saint Kitts and Nevis","","",NA,"06-FEB-2015","","","","","","","","","Paradise Papers - Nevis corporate registry","Nevis corporate registry data is current through 2016","","AVANTI"
200512714,"AVANTI VENTURES, LLC","","","KNA","Saint Kitts and Nevis","","",NA,"24-JAN-2011","","","","","","","","","Paradise Papers - Nevis corporate registry","Nevis corporate registry data is current through 2016","","AVANTI"
55001983,"AVANTI SHIPPING CO LTD","","","MLT","Malta","","",NA,"05-JUL-1990","","","","","","C11782","MLT","Malta","Paradise Papers - Malta corporate registry","Malta corporate registry data is current through 2016","","AVANTI"
55016205,"AVANTI TRADING INTERNATIONAL LIMITED","","","MLT","Malta","","",NA,"18-MAY-1999","","","","","","C24582","MLT","Malta","Paradise Papers - Malta corporate registry","Malta corporate registry data is current through 2016","","AVANTI"
55029579,"AVANTI LINES LIMITED","","","MLT","Malta","","",NA,"13-JUL-2005","","","","","","C36619","MLT","Malta","Paradise Papers - Malta corporate registry","Malta corporate registry data is current through 2016","","AVANTI"
55045566,"AVANTI HOLDING LIMITED","","","MLT","Malta","","",NA,"29-OCT-2010","","","","Struck Off","","C51006","MLT","Malta","Paradise Papers - Malta corporate registry","Malta corporate registry data is current through 2016","","AVANTI"
55045567,"AVANTI OPERATIONS LIMITED","","","MLT","Malta","","",NA,"29-OCT-2010","","","","Struck Off","","C51007","MLT","Malta","Paradise Papers - Malta corporate registry","Malta corporate registry data is current through 2016","","AVANTI"
55047856,"AVANTI LIMITED","","","MLT","Malta","","",NA,"08-JUN-2011","","","","","","C53068","MLT","Malta","Paradise Papers - Malta corporate registry","Malta corporate registry data is current through 2016","","AVANTI"
55059834,"AVANTI HOLDING LIMITED","","","MLT","Malta","","",NA,"13-FEB-2014","","","","","","C63849","MLT","Malta","Paradise Papers - Malta corporate registry","Malta corporate registry data is current through 2016","","AVANTI"
240242724,"EPIC AVANTI LIMITED","","","BVI","British Virgin Islands","Business Corporation","",NA,"26-MAY-2016","","","","Active","","1914776","VGB","British Virgin Islands","Pandora Papers - Commence Overseas","Provider data is current through 2017","","AVANTI"
10190749,"CAIRO INTERNATIONAL LIMITED","CAIRO INTERNATIONAL LIMITED","","SEY","Seychelles","","HSBC PRIVATE BANK (SUISSE) S.A. Rue du Rhône 63 CASE POSTALE 3580 1211 GENEVE 3 SWITZERLAND *I.E.*",204928,"08-MAY-2006","10-FEB-2011","31-DEC-2011","","Dissolved","Mossack Fonseca","028042","CHE","Switzerland","Panama Papers","The Panama Papers data is current through 2015","","CAIRO"
20042490,"CAIRO HOLDINGS LTD.","CAIRO HOLDINGS LTD.","","BAH","Bahamas","","",42490,"29-MAR-1996","","","","","","42490B","","","Bahamas Leaks","The Bahamas Leaks data is current through early 2016.","","CAIRO"
20057090,"CAIRO TRADING CO INC.","CAIRO TRADING CO INC.","","BAH","Bahamas","","",57090,"22-APR-1997","","31-DEC-1998","","","","57090B","","","Bahamas Leaks","The Bahamas Leaks data is current through early 2016.","","CAIRO"
20072721,"CAIRO-PACIFIC ENTERPRISES, LTD.","CAIRO-PACIFIC ENTERPRISES, LTD.","","BAH","Bahamas","","",72721,"26-FEB-1998","","01-JAN-2000","","","","72721B","","","Bahamas Leaks","The Bahamas Leaks data is current through early 2016.","","CAIRO"
20080673,"CAIRO COMPANY LIMITED","CAIRO COMPANY LIMITED","","BAH","Bahamas","","",80673,"18-AUG-1998","","31-AUG-2002","","","","80673B","","","Bahamas Leaks","The Bahamas Leaks data is current through early 2016.","","CAIRO"
20144629,"SELI-CAIRO HOLDING LIMITED","seli-cairo holding limited","","BAH","Bahamas","","",144629,"24-JUL-2006","","","","","","144629B","","","Bahamas Leaks","The Bahamas Leaks data is current through early 2016.","","CAIRO"
20111653,"CAIRO INTERNATIONAL INC.","CAIRO INTERNATIONAL INC.","","BAH","Bahamas","","",111653,"17-JUL-2000","","31-AUG-2002","","","","111653B","","","Bahamas Leaks","The Bahamas Leaks data is current through early 2016.","","CAIRO"
200107354,"CAIRO LIMITED","","","KNA","Saint Kitts and Nevis","","",NA,"13-FEB-1997","","05-AUG-2015","","","","","","","Paradise Papers - Nevis corporate registry","Nevis corporate registry data is current through 2016","","CAIRO"
200514336,"CAIRO NETTING COMPANY LLC","","","KNA","Saint Kitts and Nevis","","",NA,"20-AUG-2012","","01-SEP-2014","","","","","","","Paradise Papers - Nevis corporate registry","Nevis corporate registry data is current through 2016","","CAIRO"
10195815,"SEGURA ENTERPRISES S.A.","SEGURA ENTERPRISES S.A.","","PMA","Panama","","PRITCHARD ENGLEFIELD SOLICITORS 14 NEW STREET LONDON EC2M 4HE ENGLAND, UNITED KINGDOM",9597,"11-NOV-1987","07-OCT-1993","11-FEB-1989","","Defaulted","Mossack Fonseca","","GBR","United Kingdom","Panama Papers","The Panama Papers data is current through 2015","","SEGURA"
20032336,"SEGURA CORPORATION","SEGURA CORPORATION","","BAH","Bahamas","","",32336,"21-APR-1995","","","","","","32336B","","","Bahamas Leaks","The Bahamas Leaks data is current through early 2016.","","SEGURA"
20067302,"SEGURA INVESTMENTS LTD","SEGURA INVESTMENTS LTD","","BAH","Bahamas","","",67302,"20-OCT-1997","","31-DEC-1998","","","","67302B","","","Bahamas Leaks","The Bahamas Leaks data is current through early 2016.","","SEGURA"
20120360,"VIDA SEGURA LTD.","VIDA SEGURA LTD.","","BAH","Bahamas","","",120360,"25-JUN-2001","","10-APR-2003","","","","120360B","","","Bahamas Leaks","The Bahamas Leaks data is current through early 2016.","","SEGURA"
85027414,"CARMEN E SEGURA","","","AW","Aruba","","",NA,"01-NOV-2000","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","Closed date stands for Cancelled date.","SEGURA"
85029869,"SEGURA/MEJIA-CONSTRUCTION","","","AW","Aruba","","",NA,"01-JUL-2002","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","Closed date stands for Cancelled date.","SEGURA"
85030905,"ENVIOS Y ENCOMIENDAS SEGURA","","","AW","Aruba","","",NA,"05-MAR-2003","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","","SEGURA"
10076438,"CABALLERO ENTERPRISES INC.","CABALLERO ENTERPRISES INC.","","BVI","British Virgin Islands","","DENVILLE CONSULTANTS SA P.O. BOX 2; THE POST OFFICE CASTLEGREGORY; CO. KERRY REPUBLIC OF IRELAND",527808,"18-AUG-1998","02-JUN-2000","30-APR-2001","","Defaulted","Mossack Fonseca","291528","IRL","Ireland","Panama Papers","The Panama Papers data is current through 2015","","CABALLERO"
10160161,"CABALLERO GALAOR CORPORATION","Caballero Galaor Corporation","","BVI","British Virgin Islands","","MIZRACHI; DAVARRO & URRIOLA APARTADO POSTAL 0832-0397  W.T. C. PANAMA; REP. DE PANAMA",6040872,"15-JUL-2014","","","","Active","Mossack Fonseca","","PAN","Panama","Panama Papers","The Panama Papers data is current through 2015","","CABALLERO"
20060328,"CABALLERO ENTERPRISES LTD","CABALLERO ENTERPRISES LTD","","BAH","Bahamas","","",60328,"19-JUN-1997","","31-DEC-1998","","","","60328B","","","Bahamas Leaks","The Bahamas Leaks data is current through early 2016.","","CABALLERO"
85001738,"CABALLERO SNACKBAR","","","AW","Aruba","","",NA,"31-DEC-1969","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","Closed date stands for Cancelled date.","CABALLERO"
85017114,"CABALLERO & CHICA PAGEANT","","","AW","Aruba","","",NA,"01-MAR-1995","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","Closed date stands for Cancelled date.","CABALLERO"
55014153,"CABALLERO ENTERTAINMENTS LIMITED","","","MLT","Malta","","",NA,"03-APR-1998","","","","","","C22735","MLT","Malta","Paradise Papers - Malta corporate registry","Malta corporate registry data is current through 2016","","CABALLERO"
10046012,"ALMACEN DE INFORMACION S.A.","Almacen de Informacion S.A.","","PMA","Panama","","DEL TOBOSO TRUST CO. S.A. PLAZA COLONIAL; OFICINA 217-A ESCAZU; COSTA RICA *S.I.*",38320,"15-JUN-2006","16-JUL-2008","15-JUL-2008","","Defaulted","Mossack Fonseca","59","CRI","Costa Rica","Panama Papers","The Panama Papers data is current through 2015","","ALMACEN"
20031276,"ALMACEN HOLDINGS COMPANY LTD","ALMACEN HOLDINGS COMPANY LTD","","BAH","Bahamas","","",31276,"09-MAR-1995","","31-OCT-1997","","","","31276B","","","Bahamas Leaks","The Bahamas Leaks data is current through early 2016.","","ALMACEN"
85000452,"ALMACEN EL RIO","","","AW","Aruba","","",NA,"24-APR-1973","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","Closed date stands for Cancelled date.","ALMACEN"
85001858,"ALMACEN CLARA","","","AW","Aruba","","",NA,"31-DEC-1969","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","Closed date stands for Cancelled date.","ALMACEN"
85002310,"ALMACEN ELUNID N.V.","","","AW","Aruba","","",NA,"23-JUN-1980","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","","ALMACEN"
85003986,"ALMACEN ELUNID N.V.","","","AW","Aruba","","",NA,"24-SEP-1980","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","Closed date stands for Cancelled date.","ALMACEN"
85023727,"ALMACEN MILANGELA","","","AW","Aruba","","",NA,"25-SEP-1998","","18-APR-2005","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","","ALMACEN"
85043328,"ALMACEN FALABELLA INN","","","AW","Aruba","","",NA,"15-NOV-2011","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","Closed date stands for Cancelled date.","ALMACEN"
85048087,"ALMACEN DE TODO PARA TODOS","","","AW","Aruba","","",NA,"01-APR-2015","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","","ALMACEN"
200147461,"ALMACEN MANOLITO HOLDING CORP.","","","KNA","Saint Kitts and Nevis","","",NA,"12-DEC-2016","","","","","","","","","Paradise Papers - Nevis corporate registry","Nevis corporate registry data is current through 2016","","ALMACEN"
20001206,"CASANOVA INVESTMENTS LIMITED","CASANOVA INVESTMENTS LIMITED","","BAH","Bahamas","","",1206,"27-JUN-1990","","31-DEC-1993","","","","1206B","","","Bahamas Leaks","The Bahamas Leaks data is current through early 2016.","","CASANOVA"
20112813,"L'ULTIMO CASANOVA LIMITED","L'ULTIMO CASANOVA LIMITED","","BAH","Bahamas","","",112813,"16-AUG-2000","","","","","","112813B","","","Bahamas Leaks","The Bahamas Leaks data is current through early 2016.","","CASANOVA"
20107758,"CASANOVA ACES, LTD.","CASANOVA ACES, LTD.","","BAH","Bahamas","","",107758,"11-APR-2000","","10-APR-2003","","","","107758B","","","Bahamas Leaks","The Bahamas Leaks data is current through early 2016.","","CASANOVA"
20118722,"CASANOVA HOLDINGS INC.","CASANOVA HOLDINGS INC.","","BAH","Bahamas","","",118722,"20-FEB-2001","","","","","","118722B","","","Bahamas Leaks","The Bahamas Leaks data is current through early 2016.","","CASANOVA"
85001116,"HOTEL CASANOVA","","","AW","Aruba","","",NA,"17-DEC-1960","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","Closed date stands for Cancelled date.","CASANOVA"
85006138,"CASANOVA N.V.","","","AW","Aruba","","",NA,"23-MAY-1986","","30-JUL-1990","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","","CASANOVA"
240023546,"CASANOVA LIMITED","","","BVI","British Virgin Islands","Business Corporation","",NA,"03-OCT-2003","","","","Dissolved","","562619","VGB","British Virgin Islands","Pandora Papers - Alemán, Cordero, Galindo & Lee (Alcogal)","Provider data is current through 2017","","CASANOVA"
55035268,"CASANOVA LIMITED","","","MLT","Malta","","",NA,"28-JUN-2007","","","","","","C41739","MLT","Malta","Paradise Papers - Malta corporate registry","Malta corporate registry data is current through 2016","","CASANOVA"
55080028,"CASANOVA DEVELOPERS LIMITED","","","MLT","Malta","","",NA,"15-APR-1988","","","","","","C9570","MLT","Malta","Paradise Papers - Malta corporate registry","Malta corporate registry data is current through 2016","","CASANOVA"
100635283,"ORDONEZ DESIGN-CONSTRUCTION LIMITED","","","BRB","Barbados","","",NA,"04-DEC-2011","","","","","","","BRB;JAM","Barbados;Jamaica","Paradise Papers - Barbados corporate registry","Barbados corporate registry data is current through 2016","","ORDONEZ"
10149196,"ALVARADO PROPERTIES LIMITED","ALVARADO PROPERTIES LIMITED","","BVI","British Virgin Islands","","NWT MANAGEMENT S.A. 10 RUE MUZY PO BOX 3501  1211 GENEVE 3, GENEVA SWITZERLAND",6024629,"03-DEC-1998","06-MAY-2014","30-APR-2014","","Defaulted","Mossack Fonseca","302606","CHE","Switzerland","Panama Papers","The Panama Papers data is current through 2015","","ALVARADO"
231074,"ALVARADO TRADING HOLDINGS S.A.","","","XXX","Undetermined","Standard Company under IBC Act","Andersen Business Services, Inc. Frunzenskaya Nab., 40 Moscow, 119270 Russia RT BVI",NA,"31-JAN-2005","","","01-NOV-2009","Dead","Commonwealth Trust Limited","639847","VGB;RUS","British Virgin Islands;Russia","Offshore Leaks","The Offshore Leaks data is current through 2010","","ALVARADO"
30020300,"ALVARADO INVESTMENTS LIMITED","","","BAH","Bahamas","Regular (Local) Company","",NA,"25-JUL-1974","","31-AUG-1977","","","","","BHS","Bahamas","Paradise Papers - Bahamas corporate registry","Bahamas corporate registry data is current through 2016","","ALVARADO"
101709099,"ALVARADO INVESTMENTS LIMITED","","","BRB","Barbados","","",NA,"20-DEC-1993","","","","","","","BRB","Barbados","Paradise Papers - Barbados corporate registry","Barbados corporate registry data is current through 2016","","ALVARADO"
55060501,"ALVARADO SHIPPING LIMITED","","","MLT","Malta","","",NA,"28-MAR-2014","","","","","","C64449","MLT","Malta","Paradise Papers - Malta corporate registry","Malta corporate registry data is current through 2016","","ALVARADO"
10004036,"BARCO TRADING INC.","BARCO TRADING INC.","","PMA","Panama","","WAITE & CO. PASVALE HOUSE DOUGLAS GROVE; LOWER BOURNE   FARNHAM; SURREY GU10 3HP ENGLAND",11134,"30-SEP-1982","19-MAR-2001","31-DEC-1983","","Inactivated","Mossack Fonseca","72","GBR","United Kingdom","Panama Papers","The Panama Papers data is current through 2015","","BARCO"
10008904,"PUNTA BARCO S.A.","PUNTA BARCO S.A.","","PMA","Panama","","SR. NICOLAS GONZALEZ-REVILLA C/O MEDCOM HOLDING INC. APARTADO POSTAL 0827-00116 PANAMA , REPUBLICA DE PANAMA ** PERSONAL Y CONFIDENCIAL ** *S.I.*",18967,"20-JAN-2000","","","","Active","Mossack Fonseca","80","PAN","Panama","Panama Papers","The Panama Papers data is current through 2015","","BARCO"
10030192,"ALTOS DE PUNTA BARCO, S.A.","ALTOS DE PUNTA BARCO, S.A.","","PMA","Panama","","LIC. RAMON FONSECA MORA APARTADO POSTAL 0832-0886 WORLD TRADE CENTER PANAMA, REPUBLICA DE PANAMA",21522,"23-JUL-2002","","","","Active","Mossack Fonseca","77","PAN","Panama","Panama Papers","The Panama Papers data is current through 2015","","BARCO"
10033350,"BARCO GROUP INCORPORATED","BARCO GROUP INCORPORATED","","PMA","Panama","","BANQUE SAFRA-LUXEMBOURG S.A. 10A BOULEVARD JOSEPH II L-1840 LUXEMBOURG  GRAND-DUCHÉ DE LUXEMBOURG ATTENTION: CMO DEPARTMENT *S.I.*",28846,"03-FEB-2005","23-JAN-2006","15-JUL-2007","","Changed agent","Mossack Fonseca","21","LUX","Luxembourg","Panama Papers","The Panama Papers data is current through 2015","","BARCO"
10036993,"BARCO INC.","BARCO INC.","","NIUE","Niue","","CAPITA FIDUCIARY (LUXEMBOURG) 16, AVENUE PASTEUR L-2310 LUXEMBOURG",304531,"21-JUL-1999","24-MAR-2001","21-MAR-2001","","Defaulted","Mossack Fonseca","004612","LUX","Luxembourg","Panama Papers","The Panama Papers data is current through 2015","","BARCO"
10062386,"BARCO MARINE LTD.","BARCO MARINE LTD.","","BVI","British Virgin Islands","","ILS FIDUCIARIES (IOM) LIMITED FIRST FLOOR MILENNIUM HOUSE VICTORIA ROAD DOUGLAS ISLE OF MAN, IM2 4RW",508601,"10-SEP-1993","21-APR-1995","30-APR-1996","","Dissolved","Mossack Fonseca","95045","IMN","Isle of Man","Panama Papers","The Panama Papers data is current through 2015","","BARCO"
10074999,"BARCO ASSETS INC.","BARCO ASSETS INC.","","PMA","Panama","","ETUDE DE MES REYMOND; ULMANN & FISCHELE (THIERRY ULMANN) ROUTE DES JEUNES; 4; SWITZERLAND; GENEVA; LES ACACIAS; 1227",52840,"13-FEB-2009","08-JUN-2012","15-JUL-2013","","Defaulted","Mossack Fonseca","4","CHE","Switzerland","Panama Papers","The Panama Papers data is current through 2015","","BARCO"
10167914,"ALTOS DE PUNTA BARCO-SECCIÓN 3, S.A.","ALTOS DE PUNTA BARCO-SECCIÓN 3, S.A.","","PMA","Panama","","LIC. RAMON FONSECA MORA APARTADO POSTAL 0832-0886 WORLD TRADE CENTER PANAMA, REPUBLICA DE PANAMA",71709,"06-MAY-2013","","","","Active","Mossack Fonseca","15","PAN","Panama","Panama Papers","The Panama Papers data is current through 2015","","BARCO"
10169277,"ALTOS DE PUNTA BARCO-SECCIÓN 2, S.A.","ALTOS DE PUNTA BARCO-SECCIÓN 2, S.A.","","PMA","Panama","","LIC. RAMON FONSECA MORA APARTADO POSTAL 0832-0886 WORLD TRADE CENTER PANAMA, REPUBLICA DE PANAMA",71708,"06-MAY-2013","","","","Active","Mossack Fonseca","5","PAN","Panama","Panama Papers","The Panama Papers data is current through 2015","","BARCO"
10190390,"PUNTA BARCO NO. 2, S.A.","PUNTA BARCO NO. 2, S.A.","","PMA","Panama","","LIC. NICOLAS GONZALEZ REVILLA P. GERENTE GENERAL  CABLE ONDA APARTADO POSTAL 0831-00593 PAITILLA PANAMA, REP. DE PANAMA",19673,"04-OCT-2000","","","","Active","Mossack Fonseca","25","PAN","Panama","Panama Papers","The Panama Papers data is current through 2015","","BARCO"
10191762,"BARCO MARINE CORP.","BARCO MARINE CORP.","","PMA","Panama","","JIMENEZ CRUZ PEÑA TORRE CITIBANK EN ACRÓPOLIS, PISO 14  AVENIDA WINSTON CHURCHILL SANTO DOMINGO DOMINICAN REPUBLIC",30087,"13-APR-2005","","","","Active","Mossack Fonseca","3","DMA","Dominica","Panama Papers","The Panama Papers data is current through 2015","","BARCO"
10208285,"ALTOS DE PUNTA BARCO-SECCIÓN 1, S.A.","ALTOS DE PUNTA BARCO-SECCIÓN 1, S.A.","","PMA","Panama","","LIC. RAMON FONSECA MORA APARTADO POSTAL 0832-0886 WORLD TRADE CENTER PANAMA, REPUBLICA DE PANAMA",66049,"01-MAR-2012","","","","Active","Mossack Fonseca","20","PAN","Panama","Panama Papers","The Panama Papers data is current through 2015","","BARCO"
220214,"BARCO ALLIANCE LIMITED","","","XXX","Undetermined","Standard Company under IBC Act","G.S.L. Law & Consulting SHIPPING ADDRESS: Russian Federation Billing/Invoice address ONLY: 29A Anna Komnini Street P.O. Box 22303 1520 Nicosia Cyprus",NA,"13-MAY-2003","","","01-NOV-2009","Dead","Commonwealth Trust Limited","544809","VGB;RUS","British Virgin Islands;Russia","Offshore Leaks","The Offshore Leaks data is current through 2010","","BARCO"
220784,"BARCO HOLDING, LTD.","","","XXX","Undetermined","Standard Company under IBC Act","G.S.L. Law & Consulting SHIPPING ADDRESS: Russian Federation Billing/Invoice address ONLY: 29A Anna Komnini Street P.O. Box 22303 1520 Nicosia Cyprus",NA,"02-JUN-2003","","","01-NOV-2005","Dead","Commonwealth Trust Limited","546928","XXX;RUS","Not identified;Russia","Offshore Leaks","The Offshore Leaks data is current through 2010","","BARCO"
228842,"BARCO MARKETING CORP.","","","XXX","Undetermined","Standard Company under IBC Act","American Corporate Services, Inc. 2076 16th Avenue Suite A San Francisco, CA  94116-1238 USA RT BVI",NA,"06-APR-2000","","","","Dead","Commonwealth Trust Limited","380915","XXX;USA","Not identified;United States","Offshore Leaks","The Offshore Leaks data is current through 2010","","BARCO"
20031431,"BARCO HOLDINGS INC.","BARCO HOLDINGS INC.","","BAH","Bahamas","","",31431,"16-MAR-1995","","31-OCT-1997","","","","31431B","","","Bahamas Leaks","The Bahamas Leaks data is current through early 2016.","","BARCO"
20092992,"BARCO INTERNATIONAL LTD.","BARCO INTERNATIONAL LTD.","","BAH","Bahamas","","",92992,"08-JUL-1999","","31-AUG-2002","","","","92992B","","","Bahamas Leaks","The Bahamas Leaks data is current through early 2016.","","BARCO"
20098377,"BARCO INVESTMENTS LIMITED","BARCO INVESTMENTS LIMITED","","BAH","Bahamas","","",98377,"09-NOV-1999","","31-JAN-2001","","","","98377B","","","Bahamas Leaks","The Bahamas Leaks data is current through early 2016.","","BARCO"
85035120,"ENCOMIENDAS EL BARCO","","","AW","Aruba","","",NA,"15-SEP-2005","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","Closed date stands for Cancelled date.","BARCO"
85046077,"STICHTING E BARCO DI NOAH KINDERDAGVERBLIJF","","","AW","Aruba","","",NA,"07-NOV-2013","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","","BARCO"
101716592,"BARCO ASSIGNMENTS LTD","","","BRB","Barbados","","",NA,"15-FEB-1999","","","","","","","BRB","Barbados","Paradise Papers - Barbados corporate registry","Barbados corporate registry data is current through 2016","","BARCO"
200126049,"BARCO SHIPPING LTD.","","","KNA","Saint Kitts and Nevis","","",NA,"20-OCT-2004","","02-NOV-2009","","","","","","","Paradise Papers - Nevis corporate registry","Nevis corporate registry data is current through 2016","","BARCO"
200506159,"BARCO INVESTMENT LLC","","","KNA","Saint Kitts and Nevis","","",NA,"05-MAR-2004","","","","","","","","","Paradise Papers - Nevis corporate registry","Nevis corporate registry data is current through 2016","Closed date stands for dissolved date.","BARCO"
240082467,"PUNTA BARCO PROPERTIES, INC","","","","","","",NA,"","","","","Active","","41531","","","Pandora Papers - Alemán, Cordero, Galindo & Lee (Alcogal)","Provider data is current through 2018","","BARCO"
55047781,"BARCO LIMITED","","","MLT","Malta","","",NA,"30-DEC-1980","","","","Struck Off","","C5300","MLT","Malta","Paradise Papers - Malta corporate registry","Malta corporate registry data is current through 2016","","BARCO"
55047792,"BARCO PROPERTIES LIMITED","","","MLT","Malta","","",NA,"30-DEC-1980","","","","Struck Off","","C5301","MLT","Malta","Paradise Papers - Malta corporate registry","Malta corporate registry data is current through 2016","","BARCO"
55068786,"CASA DE BARCO LIMITED","","","MLT","Malta","","",NA,"14-AUG-2015","","","","","","C71905","MLT","Malta","Paradise Papers - Malta corporate registry","Malta corporate registry data is current through 2016","","BARCO"
