"","address_original","lon","lat","type","loctype","address","north","south","east","west"
"2294","MATADERA 8-F, NOORD",-70.0279967,12.5497144,"subpremise","range_interpolated","f, matadera 8, noord, aruba",12.5510633802915,12.5483654197085,-70.0266477197085,-70.0293456802915
"2295","MIDDENWEG 3, ORANJESTAD OOST",-70.0086306,12.5092044,"political","approximate","oranjestad-east, aruba",12.5427504,12.4837244,-69.9823093,-70.036254
"2296","LAURENCE WIZEL FAMILY OFFICE REHOV HAKIDMA 34 HERZLIA PITUACH  ISRAEL",34.8111116,32.1851555,"street_address","rooftop","ha-kidma st 34, herzliya, israel",32.1865006802915,32.1838027197085,34.8124998302915,34.8098018697085
"2297","RICHMOND FIDUCIARY GROUP LIMITED RICHMOND HOUSE P.O. BOX 374 ST. JULIAN'S AVENUE ST. PETER PORT GUERNSEY  GY1 3YS **S.I.**",-77.4360481,37.5407246,"locality","approximate","richmond, va, usa",37.6027689,37.446553,-77.3855119,-77.601011
"2298","NEWTONSTRAAT 4, ORANJESTAD OOST",-70.0086306,12.5092044,"political","approximate","oranjestad-east, aruba",12.5427504,12.4837244,-69.9823093,-70.036254
"2299","SANTA CRUZ 14-A, SANTA CRUZ",-122.0307963,36.9741171,"locality","approximate","santa cruz, ca, usa",37.0108422,36.9409339,-121.9862189,-122.1087411
"2300","37 MERCHANTS STREET, VALLETTA, MALTA",14.5131908,35.8974959,"subpremise","rooftop","37 merchants st, valletta, malta",35.8988342302915,35.8961362697085,14.5145996302915,14.5119016697085
"2301","POWER POINT INTERNATIONAL CO. LTD. 6F; NO. 72; SEC 2; NANJIN EAST ROAD; TAIPEI CITY; R.O.C. TAIWAN (R.O.C.) *S.I.*",121.587158,25.0610141,"subpremise","range_interpolated","6f, no. 2, lane 451, section 6, nanjingdong road, neihu district, taipei city, taiwan 114",25.0623630802915,25.0596651197085,121.588506980291,121.585809019709
"2302","DURANGO INTERNATIONAL INC. SUITE 13; FIRST FLOOR OLIAJI TRADE CENTRE FRANCIS RACHEL STREET VICTORIA; MAHE SEYCHELLES",55.452137,-4.6236991,"premise","rooftop","oliaji trade centre, francis rachel st, seychelles",-4.6223592697085,-4.6250572302915,55.4533905802915,55.4506926197085
"2303","CHAMBERLAIN HERITAGE SERVICES LIMITED SUITE 4 TOWER HILL HOUSE 32-34 LE BORDAGE ST PETER PORT GUERNSEY GY1 1BP",-2.5379232,49.4528955,"subpremise","rooftop","house 32, 4 tower hill, guernsey gy1 1df, guernsey",49.4542156302915,49.4515176697085,-2.5365442697085,-2.5392422302915
"2304","ATM CONSULTANTS (CYPRUS) LTD. OFFICE 3, 17 BOLSHAYA BRONNAYA STR. 123104 MOSCOW RUSSIA",37.6173,55.755826,"locality","approximate","moscow, russia",56.0214609,55.142591,37.9678221,36.8032249
"2305","INTERFINA ASSET MANAGEMENT S.A; C/O INTERFINA; EDIFICIO SOTOMARKET OFICINA Nº 11 SOTOGRANDE; 11310 SAN ROQUE CADIZ SPAIN",-5.3019689,36.290994,"establishment","rooftop","autovía del mediterráneo, salida 130, edificio sotomarket, 11310 sotogrande, cádiz, spain",36.2924244802915,36.2897265197085,-5.3006702697085,-5.3033682302915
"2306","WESTERN TRUST CORPORATION TORRE DELTA BUILDING 6TH FLOOR; OFFICE 601 VIA ESPAÑA; ELVIRA MENDEZ STREET PANAMA CITY REPUBLIC OF PANAMA *S.I.*",-79.5297734,8.979378,"street_address","range_interpolated","vía españa 601, panamá, provincia de panamá, panama",8.9807269802915,8.9780290197085,-79.5284244197085,-79.5311223802915
"2307","BAY TRUST INTERNATIONAL LIMITED P.O. BOX 2130 THE MATALON BUSINESS CENTER 5TH FLOOR, SUITE 500 CONEY DRIVE BELIZE CITY BELIZE",-88.2045745,17.5084896,"establishment","geometric_center","gq5w+95v, coney dr, belize city, belize",17.5099633302915,17.5072653697085,-88.2031466697085,-88.2058446302915
"2308","LWM S.A. 6A, CIRCUIT DE LA FOIRE INTERNATIONALE L-1347 LUXEMBOURG",6.1682747,49.6345957,"premise","rooftop","6a circuit de la foire internationale, 1347 kirchberg luxembourg",49.6360287802915,49.6333308197085,6.1697026802915,6.1670047197085
"2309","SABANA LIBER 42-A, NOORD",-70.0222754,12.5601958,"subpremise","range_interpolated","a, sabana liber 42, noord, aruba",12.5615447802915,12.5588468197085,-70.0209264197085,-70.0236243802915
"2310","PAPILON 101, SANTA CRUZ",-69.9859705,12.506453,"establishment","rooftop","papilon 101-f, santa cruz, aruba",12.5077036802915,12.5050057197085,-69.9842444697085,-69.9869424302915
"2311","MIDDENWEG 24, ORANJESTAD OOST",-70.0086306,12.5092044,"political","approximate","oranjestad-east, aruba",12.5427504,12.4837244,-69.9823093,-70.036254
"2312","ORANJESTRAAT 26, ORANJESTAD OOST",-70.0086306,12.5092044,"political","approximate","oranjestad-east, aruba",12.5427504,12.4837244,-69.9823093,-70.036254
"2313","CAYA G.F. (BETICO) CROES 66, ORANJESTAD OOST",-70.0341132,12.5195764,"premise","rooftop","caya g. f. betico croes 66, oranjestad, aruba",12.5209392302915,12.5182412697085,-70.0327672697085,-70.0354652302915
"2314","L.G. SMITH BLVD. 250, NOORD",-70.0426156,12.5714585,"street_address","range_interpolated","l.g. smith blvd 250, noord, aruba",12.5728074802915,12.5701095197085,-70.0412666197085,-70.0439645802915
"2315","L.G. SMITH BLVD. 150, LOK.  1, ORANJESTAD WEST",-70.0393017,12.51976,"street_address","rooftop","l.g. smith blvd 150, oranjestad, aruba",12.5210609302915,12.5183629697085,-70.0379880197085,-70.0406859802915
"2316","CATALINA VALENCIA LASERNA; JUAN CARLOS PASTRANA ARANGO Y CAMILO A. GOMEZ ALZATE CALLE 90 # 11A-34 OFICINA 401 COLOMBIA; BOGOTÁ",-74.0492442,4.672211,"subpremise","rooftop","4th floor, cl. 90 #11-13 office 401, bogotá, colombia",4.6736419802915,4.6709440197085,-74.0478524197085,-74.0505503802915
"2317","MAREVA HOUSE 4 GEORGE STREET PO BOX N-3937 BAHAMAS",-77.39628,25.03428,"country","approximate","the bahamas",27.444104,21.4248332,-70.6762782,-81.257154
"2318","43 FARRINGDON CLOSE, PARADISE HEIGHTS, CAVE HILL, ST MICHAEL,",-59.623303,13.1330817,"political","approximate","cave hill, bridgetown, saint michael barbados",13.1374194,13.1287578,-59.619163,-59.6301351
"2319","BRAEMAR COURT, DIEGHTON ROAD, ST. MICHAEL, BB14017, BARBADOS.",-59.5984436,13.0842124,"route","geometric_center","deighton rd, bridgetown barbados",13.087563,13.0811492,-59.5972798197085,-59.5999777802915
"2320","86, TIGNE STREET, SLIEMA, MALTA",14.5029008,35.9111052,"neighborhood","approximate","tigné, malta",35.9190991,35.9053452,14.5151404,14.4935605
"2321","LEVEL 6 - SUITE 1, THE PLAZA COMMERCIAL CENTRE BISAZZA STREET, SLIEMASLM  1640, MALTA",14.506307,35.9094609,"establishment","geometric_center","triq bisazza, tas-sliema, malta",35.9107723802915,35.9080744197085,14.5077139302915,14.5050159697085
"2322","FORPOST CORPORATE SERVICES RAFAIL SANTI STREET 28 BLOCK A OFFICE 006 LARNACA CYPRUS",33.6153476,34.9330947,"subpremise","rooftop","rafael santi 28-a 006, larnaca 6052, cyprus",34.9344139302915,34.9317159697085,33.6166000302915,33.6139020697085
"2323","WESTPUNT 14, NOORD",-70.0398934,12.5948946,"neighborhood","approximate","westpunt, noord, aruba",12.5999047,12.591193,-70.0344729,-70.0440215
"2324","TANKI FLIP 2, NOORD",-70.0307085,12.5461149,"route","geometric_center","caya frans figaroa, noord, aruba",12.5474824302915,12.5447844697085,-70.0293608197085,-70.0320587802915
"2325","MOSSACK FONSECA & CO. (PTY) APARTADO POSTAL 0832-0886 WORLD TRADE CENTER PANAMA, REP. DE PANAMA ATENCION DEPTO DE CONTABILIDAD *MARISABEL ROBLES*",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2326","QUIJANO CASCO VIEJO S.A. CASA MENDOZA; OFICINA NO.1 CASO ANTIGUO; SAN FELIPE PANAMÁ",-79.5357556,8.9531326,"administrative_area_level_3","approximate","san felipe, panama city, panamá province, panama",8.9554813,8.9491488,-79.5314352,-79.5388967
"2327","HOTEL MARINA PUERTO VIEJO S.A. MOSSFON BUILDING. 54TH STREET P.O. BOX 0832-0886; W.T.C.  PANAMA; REPUBLIC OF PANAMA",-79.5198696,8.9823792,"locality","approximate","panama city, panamá province, panama",9.2596966,8.9031338,-79.3068941,-79.5993804
"2328","TANKI FLIP 14-G, NOORD",-70.0304094,12.5466804,"subpremise","range_interpolated","g, tanki flip 14, noord, aruba",12.5480293802915,12.5453314197085,-70.0290604197085,-70.0317583802915
"2329","WEG SEROE PRETO 14, SAN NICOLAS NOORD",-69.910289,12.4385108,"street_address","range_interpolated","weg sero preto 14, san nicolas, aruba",12.4398597802915,12.4371618197085,-69.9089400197085,-69.9116379802915
"2330","POS CHIQUITO 50-D, SAVANETA",-69.9706666,12.4674061,"neighborhood","approximate","pos chiquito, savaneta, aruba",12.474616,12.4609241,-69.9631584,-69.9761724
"2331","SANTA CRUZ 62, SANTA CRUZ",-122.0307963,36.9741171,"locality","approximate","santa cruz, ca, usa",37.0108422,36.9409339,-121.9862189,-122.1087411
"2332","CURA CABAI ZUID 81, SAVANETA",-69.9317129,12.4428639,"route","geometric_center","cura cabai zuid, savaneta, aruba",12.4440278302915,12.4413298697085,-69.9303280197085,-69.9330259802915
"2333","WEG FONTEIN 95, SAN NICOLAS NOORD",-69.9009893,12.4443869,"street_address","range_interpolated","weg fontein 95, san nicolas, aruba",12.4457358802915,12.4430379197085,-69.8996403197085,-69.9023382802915
"2334","PLANTERSRUST 14, ORANJESTAD OOST",-70.0046379,12.5091154,"route","geometric_center","plantersrust, oranjestad, aruba",12.5104799302915,12.5077819697085,-70.0023034,-70.0060253
"2335","CURA CABAI 141, SAVANETA",-69.9317129,12.4428639,"route","geometric_center","cura cabai zuid, savaneta, aruba",12.4440278302915,12.4413298697085,-69.9303280197085,-69.9330259802915
"2336","KARL U. SANNE THE OLD RECTORY MIDDLE CHINNOCK CREWKERNE SOMERSET TA18 7PN UNITED KINGDOM *S.I.*",-2.7516439,50.9154817,"postal_code","approximate","middle chinnock, crewkerne ta18 7pn, uk",50.9220994,50.906375,-2.7417397,-2.7625818
"2337","PIEDRA PLAT 44, PARADERA",-69.9922542,12.5256835,"neighborhood","approximate","piedra plat, aruba",12.5300782,12.5209662,-69.9845302,-69.9986387
"2338","PIEDRA PLAT 70, PARADERA",-69.9839884,12.5217491,"street_address","range_interpolated","piedra plat 70, santa cruz, aruba",12.5230980802915,12.5204001197085,-69.9826394197085,-69.9853373802915
"2339","PIEDRA PLAT 117, PARADERA",-69.9837928,12.520113,"street_address","range_interpolated","piedra plat 117, santa cruz, aruba",12.5214619802915,12.5187640197085,-69.9824438197085,-69.9851417802915
"2340","PIEDRA PLAT 102-A, PARADERA",-69.9839884,12.5217491,"subpremise","range_interpolated","a, piedra plat 102, santa cruz, aruba",12.5230980802915,12.5204001197085,-69.9826394197085,-69.9853373802915
"2341","PIEDRA PLAT Z/N, PARADERA",-69.9922542,12.5256835,"neighborhood","approximate","piedra plat, aruba",12.5300782,12.5209662,-69.9845302,-69.9986387
"2342","PIEDRA PLAT 92, PARADERA",-69.9839884,12.5217491,"street_address","range_interpolated","piedra plat 92, santa cruz, aruba",12.5230980802915,12.5204001197085,-69.9826394197085,-69.9853373802915
"2343","PIEDRA PLAT 11-C, PARADERA",-69.9922542,12.5256835,"neighborhood","approximate","piedra plat, aruba",12.5300782,12.5209662,-69.9845302,-69.9986387
"2344","PIEDRA PLAT 11, PARADERA",-69.9922542,12.5256835,"neighborhood","approximate","piedra plat, aruba",12.5300782,12.5209662,-69.9845302,-69.9986387
"2345","PIEDRA PLAT 67, PARADERA",-69.9839884,12.5217491,"street_address","range_interpolated","piedra plat 67, santa cruz, aruba",12.5230980802915,12.5204001197085,-69.9826394197085,-69.9853373802915
"2346","PIEDRA PLAT 50, PARADERA",-69.9839884,12.5217491,"street_address","range_interpolated","piedra plat 50, santa cruz, aruba",12.5230980802915,12.5204001197085,-69.9826394197085,-69.9853373802915
"2347","PIEDRA PLAT 33, PARADERA",-69.9922542,12.5256835,"neighborhood","approximate","piedra plat, aruba",12.5300782,12.5209662,-69.9845302,-69.9986387
"2348","PIEDRA PLAT 42, SUITE C, PARADERA",-69.9922542,12.5256835,"neighborhood","approximate","piedra plat, aruba",12.5300782,12.5209662,-69.9845302,-69.9986387
"2349","CAYA ERNESTO O. PETRONIA 39, ORANJESTAD WEST",-70.0313911,12.5337333,"route","geometric_center","caya ernesto petronia, oranjestad, aruba",12.5457259,12.5223841,-70.0306332,-70.0353755
"2350","TIMOTHY SCOTT HART MIRIAM FRAGO SAMUDIO 7618 CRESCENDO CT HOUSTON TX 7740 U. S. A.",-95.5251913,29.88408,"premise","rooftop","7618 crescendo ct, houston, tx 77040, usa",29.8853968302915,29.8826988697085,-95.5239127197085,-95.5266106802915
"2351","MOSSACK FONSECA MANAGEMENT LTD. P.O. BOX 55-0283; PAITILLA; PANAMA   REPUBLICA DE PANAMA ATTENTION: CHRISTOPH ZOLLINGER *S.I.*",-79.5139718,8.9749725,"neighborhood","approximate","punta paitilla, panama city, panamá province, panama",8.9816469,8.9694281,-79.5082927,-79.5193541
"2352","MOSSACK FONSECA & CO. (GENEVA) S.A. 4, RUE MICHELI-DU-CREST 1205 GENEVA SWITZERLAND",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2353","CORPORATE SERVICES INTERNATIONAL S.A. C/O MOSSACK FONSECA & CO. (LUXEMBOURG) S.A.R.L. 58A, RUE PRINCIPALE L-6990 RAMELDANGE LUXEMBOURG",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2354","ABACUS LIMITED 5 THEM. DERVIS STREET ELENION BUILDING; 2ND FLOOR CY-1066 NICOSIA; CYPRUS",33.3582364,35.1673022,"establishment","rooftop","elenion, θεμιστοκλή δέρβη 5-building, 1066, lefkoşa 1066, cyprus",35.1686611802915,35.1659632197085,33.3594692302915,33.3567712697085
"2355","Corporate Solutions Inc. Corporate Solutions LLC 520 Brickell Key Dr   Ste 1403 Miami, Fl  33131 USA RT BVI",-80.1849333,25.7671903,"subpremise","rooftop","520 brickell key dr #1403, miami, fl 33131, usa",25.7684183302915,25.7657203697085,-80.1835253197085,-80.1862232802915
"2356","Cornhill International Limited 8 Baden Place Crosby Row London SE1 1YW England RT BVI",-0.0891691,51.5017427,"premise","rooftop","baden place, crosby row, london se1 1yw, uk",51.5030616802915,51.5003637197085,-0.087835619708498,-0.090533580291502
"2357","ZOUTMANSTRAAT 27-A, ORANJESTAD OOST",-70.0346016,12.5177159,"premise","rooftop","zoutmanstraat 27 a, oranjestad, aruba",12.5190749302915,12.5163769697085,-70.0332715197085,-70.0359694802915
"2358","SCHOTLANDSTRAAT 17-E, ORANJESTAD WEST",-70.0471693,12.5299698,"street_address","range_interpolated","schotlandstraat 17, oranjestad, aruba",12.5313187802915,12.5286208197085,-70.0458203197085,-70.0485182802915
"2359","CAYA MAGUEY 15, ORANJESTAD WEST",-70.0354972,12.5358176,"premise","rooftop","caya maguey 15, oranjestad, aruba",12.5371474302915,12.5344494697085,-70.0341867197085,-70.0368846802915
"2360","SANTA CRUZ 115-B, SANTA CRUZ",-122.0307963,36.9741171,"locality","approximate","santa cruz, ca, usa",37.0108422,36.9409339,-121.9862189,-122.1087411
"2361","SUITE 3, FLOOR 1, VALLETTA BUILDINGS, SOUTH STREET, VALLETTA",14.5096466,35.89791,"establishment","geometric_center","vgx5+5v6, valletta, malta",35.8991909802915,35.8964930197085,14.5110556802915,14.5083577197085
"2362","CENTRE SERVICES (C.I.) LIMITED P.O. BOX 301 40 ESPLANADE  ST. HELIER, JERSEY JE4 8UG CHANNEL ISLANDS VIA UNITED KINGDOM",-2.1123531,49.185125,"subpremise","rooftop","301, 40 esplanade, st helier, jersey je2 3qa, jersey",49.1865436302915,49.1838456697085,-2.1112259197085,-2.1139238802915
"2363","ADRIAAN LACLE BLVD. 16, ORANJESTAD OOST",-70.0304306,12.5128612,"street_address","range_interpolated","adriaan laclé boulevard 16, oranjestad, aruba",12.5142101802915,12.5115122197085,-70.0290816197085,-70.0317795802915
"2364","YES CHOICE SECRETARIES LIMITED ROOM 302; 3/F.; MALAYSIA BUILDING; 50 GLOUCESTER ROAD; HONG KONG",114.1709206,22.278911,"premise","rooftop","malaysia building, 50 gloucester rd, wan chai, hong kong",22.2802576302915,22.2775596697085,114.172254330291,114.169556369709
"2365","AGUILAR BUSINESS CORP. AKARA BLDG.; 24 DE CASTRO STREET WICKHAMS CAY I; P. O. BOX 3136 ROAD TOWN; TORTOLA  BRITISH VIRGIN ISLANDS",-64.6195881,18.4234294,"premise","rooftop","24 de castro st, road town, british virgin islands",18.4247824802915,18.4220845197085,-64.6182416697085,-64.6209396302915
"2366","""ROSEBANK"", DERRICKS, ST. JAMES, BARBADOS.",-59.6304714,13.1842181,"administrative_area_level_1","approximate","saint james barbados",13.237683,13.1381931,-59.598465,-59.643616
"2367","""ROSEBANK"" DERRICKS, ST. JAMES.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2368","5/1, MERCHANTS STREET, VALLETTAVLT 09, MALTA",14.5126387,35.8970864,"subpremise","range_interpolated","5, 1 merchants st, valletta, malta",35.8984353802915,35.8957374197085,14.5139876802915,14.5112897197085
"2369","FORVEST TRUST S.A. 14; RUE KLEBERG CASE POSTALE 1508  1211 GENEVE 1; SWITZERLAND",6.1460341,46.2073418,"premise","rooftop","rue kléberg 14, 1201 genève, switzerland",46.2087056802915,46.2060077197085,6.1473881802915,6.1446902197085
"2370","THE CRAVEN TRUST COMPANY LIMITED P.O. BOX 641; NO 1 SEATON PLACE; ST. HELIER, JERSEY JE4 8YJ CHANNEL ISLANDS",-2.1112403,49.1856477,"subpremise","rooftop","641, 1 seaton pl, st helier, jersey je2 3ql, jersey",49.1870295802915,49.1843316197085,-2.1098656697085,-2.1125636302915
"2371","WASHINGTON 44, NOORD",-70.0364858,12.5559991,"premise","rooftop","washington 44, noord, aruba",12.5573230302915,12.5546250697085,-70.0350288697085,-70.0377268302915
"2372","SEROE PELA Z/N, NOORD",-70.0270266,12.5841957,"route","geometric_center","sero pela, noord, aruba",12.5867749,12.5816114,-70.0257045197085,-70.0284024802915
"2373","BORONCANA 8-E, NOORD",-70.0283935,12.5854782,"street_address","range_interpolated","boroncana 8, noord, aruba",12.5868271802915,12.5841292197085,-70.0270445197085,-70.0297424802915
"2374","SALINA Z/N, NOORD",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2375","WESTPUNT 13, NOORD",-70.0398934,12.5948946,"neighborhood","approximate","westpunt, noord, aruba",12.5999047,12.591193,-70.0344729,-70.0440215
"2376","CALABAS 86-Z, NOORD",-70.0049087,12.5573708,"neighborhood","approximate","calbas, aruba",12.5603756,12.5555478,-70.0013209,-70.0089812
"2377","BORONCANA Z/N, NOORD",-70.0313523,12.5847654,"route","geometric_center","boroncana, noord, aruba",12.5872601,12.5815261,-70.0250065,-70.0361717
"2378","PONTON 52-B, ORANJESTAD WEST",-70.0309613,12.5368549,"neighborhood","approximate","ponton, oranjestad, aruba",12.5412842,12.5319633,-70.0264263,-70.0346232
"2379","PAPAYA 30, PARADERA",-70.0041644,12.5347904,"locality","approximate","paradera, aruba",12.5436484,12.5288842,-69.9975465,-70.0115562
"2380","WESTPUNT Z/N, NOORD",-70.0398934,12.5948946,"neighborhood","approximate","westpunt, noord, aruba",12.5999047,12.591193,-70.0344729,-70.0440215
"2381","PITASTRAAT 101-D, ORANJESTAD WEST",-70.0367234,12.5387152,"subpremise","range_interpolated","d, pitastraat 101, oranjestad, aruba",12.5400641802915,12.5373662197085,-70.0353744197085,-70.0380723802915
"2382","MOKO 32-B, NOORD",-70.0108637,12.5510047,"neighborhood","approximate","moko, noord, aruba",12.5537572,12.5473271,-70.0050651,-70.018047
"2383","BABIJN 13, PARADERA",-69.9959762,12.5403009,"neighborhood","approximate","babijn, aruba",12.5427713,12.5377968,-69.9922763,-69.9992717
"2384","AVENIDA ALO TROMP 22-A, ORANJESTAD WEST",-70.037358,12.5220545,"subpremise","rooftop","a, avenida alo tromp 22, oranjestad, aruba",12.5233347802915,12.5206368197085,-70.0359890697085,-70.0386870302915
"2385","SEROE PELA 11-L, NOORD",-70.0255183,12.5866557,"premise","rooftop","sero pela 11l, noord, aruba",12.5880459802915,12.5853480197085,-70.0242158197085,-70.0269137802915
"2386","SEROE ALEJANDRO 29-A, SAVANETA",-75.6168786,6.1504856,"locality","approximate","sabaneta, antioquia, colombia",6.1627119,6.138405,-75.602642,-75.630998
"2387","EMANSTRAAT 22-A, ORANJESTAD OOST",-70.0376216,12.5210056,"subpremise","range_interpolated","a, john g. emanstraat 22, oranjestad, aruba",12.5224284302915,12.5197304697085,-70.0362660197085,-70.0389639802915
"2388","ALPHA & OMEGA LAW CHAMBERS, TRIDENT HOUSE, LOWER BROAD STREET, BRIDGETOWN, BARBADOS.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2389","LIC. OSCAR GONZALEZ GUATEMALA",-90.230759,15.783471,"country","approximate","guatemala",17.8157113,13.63,-88.1982001,-92.2714
"2390","DR. WERNER J. HAAS SEISMO TREUHAND AG STADELHOFERSTR. 40 8001 ZURICH SWITZERLAND HAASLAW001@AOL.COM",8.5466951,47.3676269,"accounting","rooftop","stadelhoferstrasse 40, 8001 zürich, switzerland",47.3689356302915,47.3662376697085,8.5479726802915,8.5452747197085
"2391","WEG FONTEIN 98-C, SAN NICOLAS NOORD",-69.8997346,12.4454394,"subpremise","rooftop","c, weg fontein 98f, san nicolas, aruba",12.4467976802915,12.4440997197085,-69.8982889697085,-69.9009869302915
"2392","PARADERA Z/N, CAYA ING ROLAND LACLE, PARADERA",-70.0292966,12.5216184,"route","geometric_center","caya ing. roland h. lacle, oranjestad, aruba",12.5232884,12.519764,-70.0272396,-70.0309613
"2393","CAYA PAPA JUAN PABLO II (RONDWEG) 15, ORANJESTAD OOST",-70.0203766,12.5153758,"route","geometric_center","caya papa juan pablo ii, oranjestad, aruba",12.5181416,12.5096361,-70.0160743,-70.0272396
"2394","MATADERA 16-F, NOORD",-70.0281265,12.5497215,"subpremise","rooftop","f, matadera 16, noord, aruba",12.5510680302915,12.5483700697085,-70.0267125697085,-70.0294105302915
"2395","IR. LUYMESSTRAAT 1, SAVANETA",-69.9747058,12.4696358,"street_address","rooftop","ir. luymesstraat 1, savaneta, aruba",12.4709837302915,12.4682857697085,-69.9733619697085,-69.9760599302915
"2396","HELFRICHSTRAAT 4 B, SAN NICOLAS ZUID",-69.8776091,12.4227616,"locality","approximate","san nicolas, aruba",12.4444133,12.4111368,-69.864378,-69.9294375
"2397","CAYA G.F. (BETICO) CROES 118, ORANJESTAD OOST",-70.0269742,12.5188693,"street_address","range_interpolated","caya g. f. betico croes 118, oranjestad, aruba",12.5202182802915,12.5175203197085,-70.0256252197085,-70.0283231802915
"2398","NOORD CURA CABAI 107, SAVANETA",-69.9490784,12.4609737,"locality","approximate","savaneta, aruba",12.4839286,12.4395939,-69.9127275,-69.9760437
"2399","190, FIRST FLOOR, MARINA STREET, PIETA'PTA 9041, MALTA",14.4934702,35.8927838,"locality","approximate","pietà, malta",35.8966827,35.8886837,14.4983414,14.4897293
"2400","FIDUCIOR SA 19; RUE SAINT-LEGER  1204; GENEVA SWITZERLAND",6.1478846,46.1991899,"electronics_store","rooftop","rue saint-léger 19, 1204 genève, switzerland",46.2005191802915,46.1978212197085,6.1492740302915,6.1465760697085
"2401","WAYACA Z/N, ORANJESTAD OOST",-70.0058709,12.5067062,"route","geometric_center","wayaca, oranjestad, aruba",12.5090821,12.5045823,-70.0036528197085,-70.0063507802915
"2402","VILLA SERENA ROBERT SAMMUT STREET, RABAT, MALTA",14.3987985,35.8820069,"locality","approximate","rabat, malta",35.9077796,35.8616544,14.4167295,14.3279505
"2403","PALM BEACH 6, NOORD",-70.0382036,12.5649454,"street_address","range_interpolated","palm beach 6, noord, aruba",12.5662943802915,12.5635964197085,-70.0368546197085,-70.0395525802915
"2404","PONTON 69-A, ORANJESTAD WEST",-70.0309613,12.5368549,"neighborhood","approximate","ponton, oranjestad, aruba",12.5412842,12.5319633,-70.0264263,-70.0346232
"2405","SR. MICHAEL BERL APARTADO 75053 CARACAS 1070-A VENEZUELA",-66.874642,10.5007808,"route","geometric_center","c. apartado, caracas 1050, distrito capital, venezuela",10.5021352302915,10.4994372697085,-66.8733172697085,-66.8760152302915
"2406","TA' CLARA FARMHOUSE, RAMLA ROAD, MAGHTAB, NAXXARNXR 6544, MALTA",14.4417624,35.9425043,"neighborhood","approximate","maghtab, naxxar, malta",35.9539005,35.9286756,14.4477941,14.4283105
"2407","DABARUIDASTRAAT 11, ORANJESTAD WEST",-70.0327993,12.5312449,"street_address","rooftop","dabaruidastraat 11, oranjestad, aruba",12.5326148302915,12.5299168697085,-70.0314475197085,-70.0341454802915
"2408","EL RINCON S.A. GRANDHALL SECRETARIAL SERVICES LIMITED 26TH FLOOR MASSMUTUAL TOWER 38 GLOUCESTER ROAD WANCHAI, HONG KONG *S.I.*",114.1696466,22.2790395,"premise","rooftop","china evergrande centre, 38 gloucester rd, wan chai, hong kong",22.2803941302915,22.2776961697085,114.170695280291,114.167997319709
"2409","GREGORY B. SMITH VALLE ESCONDIDO BOQUETE, CHIRIQUI REPUBLICA DE PANAMA",-82.4420741,8.7819001,"establishment","geometric_center","camino valle escondido, bajo boquete, provincia de chiriquí, panama",8.7832490802915,8.7805511197085,-82.4407251197085,-82.4434230802915
"2410","ESTUDIO DIX-KOHLSDORF ZABALA 1372, PISO 4; MONTEVIDEO; URUGUAY MONTEVIDEO URUGUAY",-56.2068766,-34.9077962,"subpremise","rooftop","piso 4, zabala 1372, 11000 montevideo, departamento de montevideo, uruguay",-34.9064701697085,-34.9091681302915,-56.2055959197085,-56.2082938802915
"2411","HENDRIKSTRAAT 21, ORANJESTAD OOST",-70.035643,12.5208672,"street_address","range_interpolated","hendrikstraat 21, oranjestad, aruba",12.5222099302915,12.5195119697085,-70.0342181197085,-70.0369160802915
"2412","VAN LEEUWENHOEKSTRAAT 2-A, ORANJESTAD OOST",-70.0319279,12.5223147,"subpremise","range_interpolated","a, van leeuwenhoekstraat 2, oranjestad, aruba",12.5236636802915,12.5209657197085,-70.0305789197085,-70.0332768802915
"2413","V/D VEEN ZEPPENFELDSTRAAT 68, SAN NICOLAS ZUID",-69.8776091,12.4227616,"locality","approximate","san nicolas, aruba",12.4444133,12.4111368,-69.864378,-69.9294375
"2414","CATIRI 20, NOORD",-70.0324161,12.5765258,"establishment","rooftop","catiri 46, noord, aruba",12.5780600302915,12.5753620697085,-70.0310938697085,-70.0337918302915
"2415","SABANA BLANCO 18-K, ORANJESTAD OOST",-70.0136783,12.5069274,"subpremise","rooftop","k, sabana blanco 18, oranjestad, aruba",12.5082832302915,12.5055852697085,-70.0123105197085,-70.0150084802915
"2416","OLDENBARNEVELDSTRAAT 2, LOK A, ORANJESTAD WEST",-70.0362593,12.5222931,"route","geometric_center","oldenbarneveldstraat, oranjestad, aruba",12.5236393802915,12.5209414197085,-70.0349157697085,-70.0376137302915
"2417","ADRIAAN LACLE BLVD. 19, UNIT 1 & 5, ORANJESTAD OOST",-70.0301937,12.5185606,"subpremise","rooftop","1, adriaan laclé boulevard 19, oranjestad, aruba",12.5199133302915,12.5172153697085,-70.0288210197085,-70.0315189802915
"2418","TANKI LEENDERT 289, NOORD",-70.024658,12.5399537,"street_address","rooftop","tanki leendert 289, oranjestad, aruba",12.5413154302915,12.5386174697085,-70.0233123197085,-70.0260102802915
